シーズン,集計基準日,打者名,打者球団,投手名,投手球団,対戦打席,対戦打数,安打,本塁打,四球,三振,打率,出塁率,長打率,OPS,サンプル不足フラグ,データの説明
2026,2026-08-09,林 安可,西武,大津 亮介,ソフトバンク,8,6,0,0,2,1,0.0,0.25,0.0,0.25,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,林 安可,西武,荘司 康誠,楽天,8,8,3,0,0,2,0.375,0.375,0.5,0.875,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,林 安可,西武,エスピノーザ,オリックス,7,7,1,0,0,2,0.1429,0.1429,0.2857,0.4286,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,林 安可,西武,上茶谷 大河,ソフトバンク,6,5,1,1,1,3,0.2,0.3333,0.8,1.1333,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,林 安可,西武,伊藤 大海,日本ハム,6,6,1,0,0,0,0.1667,0.1667,0.3333,0.5,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,林 安可,西武,北山 亘基,日本ハム,6,6,2,0,0,2,0.3333,0.3333,0.5,0.8333,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,林 安可,西武,寺西 成騎,オリックス,6,5,3,0,1,1,0.6,0.6667,0.8,1.4667,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,林 安可,西武,徐 若熙,ソフトバンク,6,6,3,0,0,0,0.5,0.5,0.5,1.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,林 安可,西武,田中 晴也,ロッテ,6,5,1,0,1,0,0.2,0.3333,0.2,0.5333,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,林 安可,西武,小島 和哉,ロッテ,5,4,0,0,0,2,0.0,0.2,0.0,0.2,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,林 安可,西武,松本 晴,ソフトバンク,5,4,0,0,1,2,0.0,0.2,0.0,0.2,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,林 安可,西武,髙島 泰都,オリックス,5,5,1,0,0,2,0.2,0.2,0.2,0.4,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ソト,ロッテ,平良 海馬,西武,13,12,2,0,1,1,0.1667,0.2308,0.1667,0.3975,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ソト,ロッテ,加藤 貴之,日本ハム,11,9,2,0,1,0,0.2222,0.2727,0.2222,0.4949,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ソト,ロッテ,武内 夏暉,西武,11,11,4,0,0,2,0.3636,0.3636,0.5455,0.9091,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ソト,ロッテ,早川 隆久,楽天,9,9,1,1,0,3,0.1111,0.1111,0.4444,0.5555,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ソト,ロッテ,髙島 泰都,オリックス,9,8,2,0,1,3,0.25,0.3333,0.25,0.5833,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ソト,ロッテ,ジェリー,オリックス,8,6,1,0,1,2,0.1667,0.375,0.1667,0.5417,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ソト,ロッテ,佐藤 爽,西武,8,7,2,0,0,2,0.2857,0.375,0.2857,0.6607,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ソト,ロッテ,松本 晴,ソフトバンク,8,4,0,0,4,3,0.0,0.5,0.0,0.5,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ソト,ロッテ,北山 亘基,日本ハム,7,7,2,2,0,1,0.2857,0.2857,1.1429,1.4286,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ソト,ロッテ,荘司 康誠,楽天,7,7,1,0,0,4,0.1429,0.1429,0.2857,0.4286,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ソト,ロッテ,エスピノーザ,オリックス,6,6,1,0,0,2,0.1667,0.1667,0.1667,0.3334,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ソト,ロッテ,スチュワート・ジュニア,ソフトバンク,6,6,1,0,0,1,0.1667,0.1667,0.1667,0.3334,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ソト,ロッテ,上沢 直之,ソフトバンク,6,6,1,0,0,0,0.1667,0.1667,0.1667,0.3334,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ソト,ロッテ,寺西 成騎,オリックス,6,5,1,1,1,1,0.2,0.3333,0.8,1.1333,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ソト,ロッテ,曽谷 龍平,オリックス,6,6,3,2,0,2,0.5,0.5,1.5,2.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ソト,ロッテ,渡邉 勇太朗,西武,6,6,2,0,0,1,0.3333,0.3333,0.5,0.8333,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ソト,ロッテ,細野 晴希,日本ハム,6,6,2,0,0,2,0.3333,0.3333,0.3333,0.6666,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ソト,ロッテ,達 孝太,日本ハム,6,6,1,0,0,2,0.1667,0.1667,0.1667,0.3334,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ソト,ロッテ,椋木 蓮,オリックス,5,5,0,0,0,3,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,清宮 幸太郎,日本ハム,ジャクソン,ロッテ,14,11,1,0,3,4,0.0909,0.2857,0.2727,0.5584,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,清宮 幸太郎,日本ハム,上沢 直之,ソフトバンク,13,13,4,1,0,4,0.3077,0.3077,0.5385,0.8462,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,清宮 幸太郎,日本ハム,九里 亜蓮,オリックス,13,10,3,0,2,1,0.3,0.3846,0.4,0.7846,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,清宮 幸太郎,日本ハム,古謝 樹,楽天,10,10,1,0,0,2,0.1,0.1,0.1,0.2,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,清宮 幸太郎,日本ハム,荘司 康誠,楽天,10,8,1,1,1,1,0.125,0.3,0.5,0.8,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,清宮 幸太郎,日本ハム,エスピノーザ,オリックス,8,5,2,1,3,1,0.4,0.625,1.2,1.825,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,清宮 幸太郎,日本ハム,スチュワート・ジュニア,ソフトバンク,8,7,2,1,1,1,0.2857,0.375,0.7143,1.0893,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,清宮 幸太郎,日本ハム,平良 海馬,西武,8,6,0,0,2,1,0.0,0.25,0.0,0.25,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,清宮 幸太郎,日本ハム,瀧中 瞭太,楽天,8,7,1,0,1,1,0.1429,0.25,0.1429,0.3929,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,清宮 幸太郎,日本ハム,ジェリー,オリックス,7,7,1,0,0,2,0.1429,0.1429,0.2857,0.4286,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,清宮 幸太郎,日本ハム,前田 健太,楽天,7,6,1,0,1,1,0.1667,0.2857,0.1667,0.4524,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,清宮 幸太郎,日本ハム,松本 晴,ソフトバンク,7,5,4,0,0,1,0.8,0.8571,0.8,1.6571,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,清宮 幸太郎,日本ハム,河村 説人,ロッテ,7,5,2,0,2,1,0.4,0.5714,0.6,1.1714,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,清宮 幸太郎,日本ハム,上茶谷 大河,ソフトバンク,6,6,0,0,0,1,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,清宮 幸太郎,日本ハム,曽谷 龍平,オリックス,6,6,1,0,0,1,0.1667,0.1667,0.1667,0.3334,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,清宮 幸太郎,日本ハム,杉山 一樹,ソフトバンク,6,6,4,1,0,0,0.6667,0.6667,1.1667,1.8334,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,清宮 幸太郎,日本ハム,武内 夏暉,西武,6,6,1,0,0,1,0.1667,0.1667,0.1667,0.3334,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,清宮 幸太郎,日本ハム,甲斐野 央,西武,6,3,1,0,3,2,0.3333,0.6667,0.3333,1.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,清宮 幸太郎,日本ハム,西野 勇士,ロッテ,6,6,1,0,0,0,0.1667,0.1667,0.1667,0.3334,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,清宮 幸太郎,日本ハム,髙島 泰都,オリックス,6,5,2,1,1,2,0.4,0.5,1.0,1.5,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,清宮 幸太郎,日本ハム,髙橋 光成,西武,6,5,0,0,1,1,0.0,0.1667,0.0,0.1667,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,清宮 幸太郎,日本ハム,前田 悠伍,ソフトバンク,5,5,1,0,0,2,0.2,0.2,0.4,0.6,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,清宮 幸太郎,日本ハム,木村 優人,ロッテ,5,5,2,1,0,2,0.4,0.4,1.0,1.4,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,清宮 幸太郎,日本ハム,渡邉 勇太朗,西武,5,5,1,0,0,1,0.2,0.2,0.2,0.4,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,岸田 行倫,巨人,石田 裕太郎,DeNA,12,11,5,0,0,1,0.4545,0.5,0.4545,0.9545,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,岸田 行倫,巨人,金丸 夢斗,中日,12,12,4,1,0,2,0.3333,0.3333,0.75,1.0833,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,岸田 行倫,巨人,髙橋 遥人,阪神,8,6,1,0,2,2,0.1667,0.375,0.1667,0.5417,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,岸田 行倫,巨人,大野 雄大,中日,6,6,0,0,0,0,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,岸田 行倫,巨人,奥川 恭伸,ヤクルト,6,6,0,0,0,2,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,岸田 行倫,巨人,山野 太一,ヤクルト,6,6,2,0,0,1,0.3333,0.3333,0.3333,0.6666,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,岸田 行倫,巨人,森 翔平,広島,6,5,0,0,1,1,0.0,0.1667,0.0,0.1667,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,大城 卓三,巨人,才木 浩人,阪神,13,12,3,0,1,3,0.25,0.3077,0.3333,0.641,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,大城 卓三,巨人,奥川 恭伸,ヤクルト,9,8,1,0,1,1,0.125,0.2222,0.125,0.3472,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,大城 卓三,巨人,大野 雄大,中日,8,8,1,0,0,3,0.125,0.125,0.125,0.25,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,大城 卓三,巨人,平良 拳太郎,DeNA,7,6,0,0,1,3,0.0,0.1429,0.0,0.1429,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,大城 卓三,巨人,村上 頌樹,阪神,6,4,1,0,2,0,0.25,0.5,0.25,0.75,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,大城 卓三,巨人,柳 裕也,中日,6,6,2,0,0,2,0.3333,0.3333,0.5,0.8333,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,大城 卓三,巨人,山野 太一,ヤクルト,5,4,0,0,1,1,0.0,0.2,0.0,0.2,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,大城 卓三,巨人,岡本 駿,広島,5,5,2,0,0,1,0.4,0.4,0.6,1.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,大城 卓三,巨人,床田 寛樹,広島,5,5,4,1,0,0,0.8,0.8,1.4,2.2,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,大城 卓三,巨人,玉村 昇悟,広島,5,5,1,0,0,1,0.2,0.2,0.2,0.4,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,大城 卓三,巨人,篠木 健太郎,DeNA,5,5,1,0,0,1,0.2,0.2,0.4,0.6,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,東 克樹,DeNA,金丸 夢斗,中日,5,4,0,0,0,0,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,山本 祐大,ソフトバンク,床田 寛樹,広島,9,9,4,0,0,1,0.4444,0.4444,0.6667,1.1111,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,山本 祐大,ソフトバンク,才木 浩人,阪神,9,8,2,0,0,1,0.25,0.3333,0.5,0.8333,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,山本 祐大,ソフトバンク,髙橋 光成,西武,8,8,1,0,0,0,0.125,0.125,0.25,0.375,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,山本 祐大,ソフトバンク,古謝 樹,楽天,6,5,3,0,1,0,0.6,0.6667,0.6,1.2667,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,山本 祐大,ソフトバンク,金丸 夢斗,中日,6,6,1,0,0,2,0.1667,0.1667,0.1667,0.3334,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,山本 祐大,ソフトバンク,ターノック,広島,5,4,1,0,1,1,0.25,0.4,0.25,0.65,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,山本 祐大,ソフトバンク,井上 温大,巨人,5,5,0,0,0,1,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,山本 祐大,ソフトバンク,細野 晴希,日本ハム,5,4,1,0,1,1,0.25,0.4,0.25,0.65,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,中村 奨成,広島,髙橋 宏斗,中日,6,5,1,0,0,1,0.2,0.2,0.2,0.4,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,髙橋 遥人,阪神,髙橋 宏斗,中日,5,4,1,0,0,2,0.25,0.25,0.25,0.5,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,熊谷 敬宥,阪神,マラー,中日,11,11,3,0,0,0,0.2727,0.2727,0.2727,0.5454,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,熊谷 敬宥,阪神,山野 太一,ヤクルト,5,5,1,0,0,1,0.2,0.2,0.2,0.4,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,安田 尚憲,ロッテ,加藤 貴之,日本ハム,7,7,3,0,0,0,0.4286,0.4286,0.4286,0.8572,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,安田 尚憲,ロッテ,ジェリー,オリックス,5,5,1,0,0,1,0.2,0.2,0.4,0.6,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
