date,game_id,inning,top_bottom,batting_team,player,player_id,player_key,event_type,event_sequence,run_value,result_detail,source
2026-07-21,2021039173,,,DeNA,三森 大貴,1600167,p1600167,stolen_base,1,0.2,,official_boxscore
2026-07-21,2021039174,,,オリックス,渡部 遼人,2103747,p2103747,stolen_base,1,0.2,,official_boxscore
2026-07-21,2021039174,,,ソフトバンク,周東 佑京,1700135,p1700135,stolen_base,1,0.2,,official_boxscore
2026-07-21,2021039174,,,ソフトバンク,野村 勇,2104035,p2104035,stolen_base,1,0.2,,official_boxscore
2026-07-22,2021039175,,,広島,名原 典彦,1850405,p1850405,stolen_base,1,0.2,,official_boxscore
2026-07-22,2021039175,,,巨人,浦田 俊輔,1951153,p1951153,stolen_base,1,0.2,,official_boxscore
2026-07-22,2021039175,1,表,広島,大盛 穂,1800079,p1800079,caught_stealing,0110400,-0.4,149km/h ストレート、ヘッドスライディング（大盛）、送球がバウンド（大城）、盗塁失敗（大盛）,result_detail_high_confidence
2026-07-22,2021039175,5,表,広島,秋山 翔吾,1000150,p1000150,caught_stealing,0510400,-0.4,ディレイドスチール、挟まれる（秋山）、盗塁失敗（秋山）,result_detail_high_confidence
2026-07-22,2021039177,,,DeNA,勝又 温史,1800046,p1800046,stolen_base,1,0.2,,official_boxscore
2026-07-22,2021039177,3,表,DeNA,勝又 温史,1800046,p1800046,caught_stealing,0310400,-0.4,131km/h スライダー、ディレイドスチール、盗塁失敗（勝又）,result_detail_high_confidence
2026-07-22,2021039178,,,日本ハム,田宮 裕涼,1800095,p1800095,stolen_base,1,0.2,,official_boxscore
2026-07-23,2021039181,,,日本ハム,吉田 賢吾,2107900,p2107900,stolen_base,1,0.2,,official_boxscore
2026-07-23,2021039181,,,日本ハム,有薗 直輝,2103603,p2103603,stolen_base,1,0.2,,official_boxscore
2026-07-23,2021039182,,,楽天,平良 竜哉,2105283,p2105283,stolen_base,1,0.2,,official_boxscore
2026-07-23,2021039182,,,楽天,辰己 涼介,1800117,p1800117,stolen_base,1,0.2,,official_boxscore
2026-07-23,2021039182,6,表,楽天,村林 一輝,1600007,p1600007,caught_stealing,0610200,-0.4,ストレート、ファウルチップ、盗塁失敗（村林）,result_detail_high_confidence
2026-07-23,2021039183,,,ソフトバンク,ダウンズ,2101257,p2101257,stolen_base,1,0.2,,official_boxscore
2026-07-24,2021039184,,,広島,辰見 鴻之介,2107887,p2107887,stolen_base,1,0.2,,official_boxscore
2026-07-24,2021039184,6,裏,ヤクルト,武岡 龍世,1900029,p1900029,baserunning_out,0620200,-0.4,ストレート、痛烈な当たり、慌てて戻る（武岡）,result_detail_high_confidence
2026-07-24,2021039185,,,DeNA,三森 大貴,1600167,p1600167,stolen_base,1,0.2,,official_boxscore
2026-07-24,2021039186,6,裏,阪神,大山 悠輔,1600113,p1600113,baserunning_out,0620400,-0.4,150km/h ストレート、慌てて戻る（大山）,result_detail_high_confidence
2026-07-24,2021039187,,,ソフトバンク,川村 友斗,1650813,p1650813,stolen_base,1,0.2,,official_boxscore
2026-07-25,2021039189,,,広島,大盛 穂,1800079,p1800079,stolen_base,1,0.2,,official_boxscore
2026-07-25,2021039190,,,中日,福永 裕基,2103780,p2103780,stolen_base,1,0.2,,official_boxscore
2026-07-25,2021039191,,,巨人,笹原 操希,2100225,p2100225,stolen_base,1,0.2,,official_boxscore
2026-07-25,2021039192,,,日本ハム,五十幡 亮汰,2000080,p2000080,stolen_base,1,0.2,,official_boxscore
2026-07-25,2021039192,2,表,楽天,村林 一輝,1600007,p1600007,baserunning_out,0210400,-0.4,134km/h カットボール、１塁戻れずアウト（村林）、ランエンドヒット、ボーンヘッド（村林）,result_detail_high_confidence
2026-07-25,2021039193,,,ソフトバンク,近藤 健介,1100097,p1100097,stolen_base,1,0.2,,official_boxscore
2026-07-25,2021039194,,,ロッテ,小川 龍成,2000089,p2000089,stolen_base,1,0.2,,official_boxscore
2026-07-25,2021039194,,,オリックス,渡部 遼人,2103747,p2103747,stolen_base,1,0.2,,official_boxscore
2026-07-26,2021039195,9,裏,ヤクルト,山野辺 翔,1800082,p1800082,caught_stealing,0920300,-0.4,チェンジアップ、盗塁失敗（山野辺）,result_detail_high_confidence
2026-07-26,2021039196,,,中日,樋口 正修,2103947,p2103947,stolen_base,1,0.2,,official_boxscore
2026-07-26,2021039197,8,裏,阪神,熊谷 敬宥,1700079,p1700079,caught_stealing,0820300,-0.4,135km/h チェンジアップ、ランエンドヒット、盗塁失敗（熊谷）,result_detail_high_confidence
2026-07-26,2021039198,,,日本ハム,細川 凌平,2000082,p2000082,stolen_base,1,0.2,,official_boxscore
2026-07-26,2021039198,6,表,楽天,浅村 栄斗,900056,p900056,baserunning_out,0610500,-0.4,136km/h カットボール、２・３塁間タッチアウト（浅村）、挟まれる（浅村）、ボーンヘッド（浅村）,result_detail_high_confidence
2026-07-26,2021039199,,,ソフトバンク,周東 佑京,1700135,p1700135,stolen_base,1,0.2,,official_boxscore
2026-07-26,2021039200,2,表,ロッテ,小川 龍成,2000089,p2000089,caught_stealing,0210500,-0.4,143km/h シュート、盗塁失敗（小川）,result_detail_high_confidence
2026-07-31,2021039201,,,巨人,浦田 俊輔,1951153,p1951153,stolen_base,1,0.2,,official_boxscore
2026-07-31,2021039201,,,巨人,松本 剛,1100095,p1100095,stolen_base,1,0.2,,official_boxscore
2026-07-31,2021039201,,,巨人,泉口 友汰,1750321,p1750321,stolen_base,1,0.2,,official_boxscore
2026-07-31,2021039202,,,阪神,元山 飛優,2000027,p2000027,stolen_base,1,0.2,,official_boxscore
2026-07-31,2021039202,,,ヤクルト,モンテル,2107178,p2107178,stolen_base,1,0.2,,official_boxscore
2026-07-31,2021039202,,,ヤクルト,岩田 幸宏,2103917,p2103917,stolen_base,1,0.2,,official_boxscore
2026-07-31,2021039202,,,ヤクルト,岩田 幸宏,2103917,p2103917,stolen_base,2,0.2,,official_boxscore
2026-07-31,2021039202,1,表,阪神,近本 光司,1800065,p1800065,caught_stealing,0110300,-0.4,ストレート、盗塁失敗（近本）,result_detail_high_confidence
2026-07-31,2021039204,,,日本ハム,有薗 直輝,2103603,p2103603,stolen_base,1,0.2,,official_boxscore
2026-07-31,2021039206,,,西武,滝澤 夏央,2103618,p2103618,stolen_base,1,0.2,,official_boxscore
2026-07-31,2021039206,5,表,オリックス,来田 涼斗,2000098,p2000098,caught_stealing,0510300,-0.4,146km/h ストレート、盗塁を助ける空振り、ヘッドスライディング（来田）、盗塁失敗（来田）,result_detail_high_confidence
2026-07-31,2021039206,6,裏,西武,滝澤 夏央,2103618,p2103618,baserunning_out,0620300,-0.4,142km/h カットボール、痛烈な当たり、慌てて戻る（滝澤）,result_detail_high_confidence
2026-07-31,2021039206,9,裏,西武,髙松 渡,1700103,p1700103,caught_stealing,0920200,-0.4,144km/h チェンジアップ、ランエンドヒット、ヘッドスライディング（髙松）、リプレー検証後判定変わらず、盗塁失敗（髙松）、西武・残り1回,result_detail_high_confidence
2026-08-01,2021039207,1,表,DeNA,牧 秀悟,2000035,p2000035,caught_stealing,0110300,-0.4,149km/h ストレート、ランエンドヒット、盗塁失敗（牧）,result_detail_high_confidence
2026-08-01,2021039208,2,表,阪神,坂本 誠志郎,1500087,p1500087,caught_stealing,0210200,-0.4,148km/h ストレート、ヒットエンドラン、盗塁失敗（坂本）,result_detail_high_confidence
2026-08-01,2021039209,,,中日,福永 裕基,2103780,p2103780,stolen_base,1,0.2,,official_boxscore
2026-08-01,2021039211,,,楽天,中島 大輔,1950278,p1950278,stolen_base,1,0.2,,official_boxscore
2026-08-02,2021039213,,,巨人,浦田 俊輔,1951153,p1951153,stolen_base,1,0.2,,official_boxscore
2026-08-02,2021039214,,,阪神,植田 海,1400172,p1400172,stolen_base,1,0.2,,official_boxscore
2026-08-02,2021039214,,,ヤクルト,岩田 幸宏,2103917,p2103917,stolen_base,1,0.2,,official_boxscore
2026-08-02,2021039216,4,裏,日本ハム,有薗 直輝,2103603,p2103603,caught_stealing,0420400,-0.4,ストレート、ランエンドヒット、盗塁失敗（有薗）,result_detail_high_confidence
2026-08-04,2021039220,,,阪神,髙寺 望夢,2000057,p2000057,stolen_base,1,0.2,,official_boxscore
2026-08-04,2021039220,,,阪神,熊谷 敬宥,1700079,p1700079,stolen_base,1,0.2,,official_boxscore
2026-08-04,2021039221,,,ヤクルト,岩田 幸宏,2103917,p2103917,stolen_base,1,0.2,,official_boxscore
2026-08-04,2021039221,,,中日,樋口 正修,2103947,p2103947,stolen_base,1,0.2,,official_boxscore
2026-08-04,2021039222,,,巨人,浦田 俊輔,1951153,p1951153,stolen_base,1,0.2,,official_boxscore
2026-08-04,2021039223,,,ロッテ,愛斗,1500102,p1500102,stolen_base,1,0.2,,official_boxscore
2026-08-04,2021039223,3,表,西武,滝澤 夏央,2103618,p2103618,caught_stealing,0310300,-0.4,フォーク、ランエンドヒット、ヘッドスライディング（滝澤）、盗塁失敗（滝澤）,result_detail_high_confidence
2026-08-04,2021039224,,,日本ハム,細川 凌平,2000082,p2000082,stolen_base,1,0.2,,official_boxscore
2026-08-04,2021039224,9,表,日本ハム,五十幡 亮汰,2000080,p2000080,caught_stealing,0910300,-0.4,151km/h ストレート、ランエンドヒット、リプレー検証後判定変わらず、盗塁失敗（五十幡）,result_detail_high_confidence
2026-08-05,2021039226,,,中日,細川 成也,1600085,p1600085,stolen_base,1,0.2,,official_boxscore
2026-08-05,2021039227,,,巨人,浦田 俊輔,1951153,p1951153,stolen_base,1,0.2,,official_boxscore
2026-08-05,2021039227,3,裏,広島,菊池 涼介,1100082,p1100082,caught_stealing,0320400,-0.4,けん制飛び出し（菊池）、挟まれる（菊池）、盗塁失敗（菊池）,result_detail_high_confidence
2026-08-05,2021039228,,,ロッテ,藤原 恭大,1800050,p1800050,stolen_base,1,0.2,,official_boxscore
2026-08-05,2021039228,4,表,西武,ネビン,2101047,p2101047,caught_stealing,0410400,-0.4,144km/h ストレート、高めのつり球を要求、ランエンドヒット、盗塁失敗（ネビン）,result_detail_high_confidence
2026-08-05,2021039228,5,裏,ロッテ,藤原 恭大,1800050,p1800050,baserunning_out,0520300,-0.4,けん制飛び出し（藤原）、ベースカバーが遅れる（滝澤）、盗塁成功（藤原）、ランナー2塁,result_detail_high_confidence
2026-08-05,2021039229,,,楽天,中島 大輔,1950278,p1950278,stolen_base,1,0.2,,official_boxscore
2026-08-05,2021039229,3,裏,オリックス,若月 健矢,1300109,p1300109,baserunning_out,0320200,-0.4,ストレート、慌てて戻る（若月）,result_detail_high_confidence
2026-08-05,2021039229,3,裏,オリックス,若月 健矢,1300109,p1300109,baserunning_out,0320300,-0.4,フォーク、ランエンドヒット、慌てて戻る（若月）,result_detail_high_confidence
2026-08-05,2021039229,7,表,楽天,宗山 塁,1851157,p1851157,caught_stealing,0710200,-0.4,150km/h ツーシーム、盗塁を助ける空振り、盗塁失敗（宗山）,result_detail_high_confidence
2026-08-06,2021039231,,,阪神,近本 光司,1800065,p1800065,stolen_base,1,0.2,,official_boxscore
2026-08-06,2021039231,,,阪神,中野 拓夢,2000056,p2000056,stolen_base,1,0.2,,official_boxscore
2026-08-06,2021039231,,,阪神,中野 拓夢,2000056,p2000056,stolen_base,2,0.2,,official_boxscore
2026-08-06,2021039231,7,裏,DeNA,松尾 汐恩,2100277,p2100277,baserunning_out,0720200,-0.4,"144km/h フォーク、挟まれる（松尾）、ランナー1,2塁",result_detail_high_confidence
2026-08-06,2021039232,,,中日,福永 裕基,2103780,p2103780,stolen_base,1,0.2,,official_boxscore
2026-08-06,2021039233,,,広島,小園 海斗,1800072,p1800072,stolen_base,1,0.2,,official_boxscore
2026-08-06,2021039233,,,広島,野間 峻祥,1400173,p1400173,stolen_base,1,0.2,,official_boxscore
2026-08-06,2021039233,2,裏,広島,名原 典彦,1850405,p1850405,caught_stealing,0220400,-0.4,132km/h チェンジアップ、ヘッドスライディング（名原）、オーバーラン（名原）、盗塁失敗（名原）,result_detail_high_confidence
2026-08-06,2021039233,3,表,巨人,松本 剛,1100095,p1100095,caught_stealing,0310400,-0.4,けん制飛び出し（松本）、挟まれる（松本）、盗塁失敗（松本）,result_detail_high_confidence
2026-08-06,2021039235,,,日本ハム,五十幡 亮汰,2000080,p2000080,stolen_base,1,0.2,,official_boxscore
2026-08-06,2021039235,,,ソフトバンク,牧原 大成,1000175,p1000175,stolen_base,1,0.2,,official_boxscore
2026-08-07,2021039236,2,裏,巨人,佐々木 俊輔,2106178,p2106178,caught_stealing,0220400,-0.4,148km/h ストレート、盗塁失敗（佐々木）,result_detail_high_confidence
2026-08-07,2021039236,6,裏,巨人,浦田 俊輔,1951153,p1951153,caught_stealing,0620400,-0.4,ストレート、ピッチアウト、リプレー検証後判定変わらず、盗塁失敗（浦田）、巨人・残り1回,result_detail_high_confidence
2026-08-07,2021039237,,,広島,辰見 鴻之介,2107887,p2107887,stolen_base,1,0.2,,official_boxscore
2026-08-07,2021039237,4,表,広島,モンテロ,1961927,p1961927,baserunning_out,0410500,-0.4,139km/h シンカー、２・３塁間タッチアウト（モンテロ）、挟まれる（モンテロ）,result_detail_high_confidence
2026-08-07,2021039237,7,裏,DeNA,エンカーナシオン,2108195,p2108195,baserunning_out,0720400,-0.4,"カーブ、３・本塁間タッチアウト（エンカーナシオン）、挟まれる（エンカーナシオン）、ランナー1,3塁",result_detail_high_confidence
2026-08-07,2021039238,,,中日,樋口 正修,2103947,p2103947,stolen_base,1,0.2,,official_boxscore
2026-08-07,2021039238,6,裏,阪神,近本 光司,1800065,p1800065,caught_stealing,0620200,-0.4,154km/h ツーシーム、ランエンドヒット、盗塁失敗（近本）,result_detail_high_confidence
2026-08-07,2021039239,5,表,楽天,宗山 塁,1851157,p1851157,baserunning_out,0510400,-0.4,"136km/h フォーク、３・本塁間タッチアウト（宗山）、バットの先、ボテボテ、挟まれる（宗山）、ランナー1,2塁",result_detail_high_confidence
2026-08-07,2021039239,6,裏,日本ハム,吉田 賢吾,2107900,p2107900,baserunning_out,0620300,-0.4,フォーク、慌てて戻る（吉田）,result_detail_high_confidence
2026-08-07,2021039241,,,ロッテ,藤原 恭大,1800050,p1800050,stolen_base,1,0.2,,official_boxscore
2026-08-08,2021039242,,,ヤクルト,古賀 優大,1600078,p1600078,stolen_base,1,0.2,,official_boxscore
2026-08-08,2021039243,,,広島,野間 峻祥,1400173,p1400173,stolen_base,1,0.2,,official_boxscore
2026-08-08,2021039245,2,表,楽天,宗山 塁,1851157,p1851157,baserunning_out,0210400,-0.4,"カットボール、ライン際、オーバーラン（宗山）、慌てて戻る（宗山）、ランナー2,3塁",result_detail_high_confidence
2026-08-08,2021039246,,,ソフトバンク,庄子 雄大,1950149,p1950149,stolen_base,1,0.2,,official_boxscore
2026-08-08,2021039246,,,西武,髙松 渡,1700103,p1700103,stolen_base,1,0.2,,official_boxscore
2026-08-08,2021039247,1,裏,ロッテ,山口 航輝,1800053,p1800053,caught_stealing,0120500,-0.4,129km/h スライダー、ランエンドヒット、盗塁失敗（山口）、ランナー3塁,result_detail_high_confidence
2026-08-09,2021039248,,,ヤクルト,長岡 秀樹,1900028,p1900028,stolen_base,1,0.2,,official_boxscore
2026-08-09,2021039248,5,裏,巨人,松本 剛,1100095,p1100095,caught_stealing,0520400,-0.4,ストレート、ピッチアウト、盗塁失敗（松本）,result_detail_high_confidence
2026-08-09,2021039248,6,裏,巨人,ダルベック,1561820,p1561820,baserunning_out,0620500,-0.4,"149km/h ストレート、３・本塁間タッチアウト（ダルベック）、内野前進、挟まれる（ダルベック）、ランナー1,3塁",result_detail_high_confidence
2026-08-09,2021039249,,,広島,小園 海斗,1800072,p1800072,stolen_base,1,0.2,,official_boxscore
2026-08-09,2021039249,8,表,広島,辰見 鴻之介,2107887,p2107887,caught_stealing,0810400,-0.4,フォーク、リプレー検証後判定変わらず、盗塁失敗（辰見）、広島・残り1回、ランナー1塁,result_detail_high_confidence
2026-08-09,2021039249,8,裏,DeNA,度会 隆輝,1850873,p1850873,baserunning_out,0820400,-0.4,"145km/h ストレート、３塁上タッチアウト（牧）、内野前進、挟まれる（度会）、ランナー2,3塁",result_detail_high_confidence
2026-08-09,2021039250,3,表,中日,福永 裕基,2103780,p2103780,caught_stealing,0310400,-0.4,チェンジアップ、ダブルスチール、盗塁失敗（福永）、ランナー2塁,result_detail_high_confidence
2026-08-09,2021039251,,,楽天,宗山 塁,1851157,p1851157,stolen_base,1,0.2,,official_boxscore
2026-08-09,2021039251,5,表,楽天,金子 京介,2102018,p2102018,caught_stealing,0510300,-0.4,145km/h カットボール、ランエンドヒット、盗塁失敗（金子）,result_detail_high_confidence
2026-08-09,2021039253,3,表,オリックス,宗 佑磨,1400196,p1400196,caught_stealing,0310400,-0.4,120km/h カーブ、盗塁失敗（宗）,result_detail_high_confidence
2026-08-11,2021039256,,,中日,福永 裕基,2103780,p2103780,stolen_base,1,0.2,,official_boxscore
2026-08-11,2021039257,,,西武,髙松 渡,1700103,p1700103,stolen_base,1,0.2,,official_boxscore
2026-08-11,2021039258,,,オリックス,渡部 遼人,2103747,p2103747,stolen_base,1,0.2,,official_boxscore
2026-08-11,2021039258,,,オリックス,野口 智哉,1751068,p1751068,stolen_base,1,0.2,,official_boxscore
2026-08-11,2021039258,4,表,オリックス,西川 龍馬,1500096,p1500096,baserunning_out,0410400,-0.4,"ストレート、３・本塁間タッチアウト（西川）、挟まれる（西川）、ランナー2,3塁",result_detail_high_confidence
2026-08-11,2021039258,5,裏,楽天,宗山 塁,1851157,p1851157,caught_stealing,0520400,-0.4,シンカー、盗塁失敗（宗山）,result_detail_high_confidence
2026-08-11,2021039259,6,裏,ソフトバンク,川村 友斗,1650813,p1650813,baserunning_out,0620600,-0.4,125km/h パワーカーブ、１・２塁間タッチアウト（川村）、挟まれる（川村）,result_detail_high_confidence
2026-08-12,2021039260,1,表,阪神,佐藤 輝明,2000051,p2000051,baserunning_out,0110400,-0.4,"ツーシーム、挟まれる（佐藤）、ランナー1,3塁",result_detail_high_confidence
2026-08-12,2021039261,,,ヤクルト,鈴木 叶,2109495,p2109495,stolen_base,1,0.2,,official_boxscore
2026-08-12,2021039263,,,西武,カナリオ,2117028,p2117028,stolen_base,1,0.2,,official_boxscore
2026-08-12,2021039263,3,表,西武,滝澤 夏央,2103618,p2103618,caught_stealing,0310400,-0.4,140km/h カットボール、盗塁失敗（滝澤）,result_detail_high_confidence
2026-08-12,2021039264,,,オリックス,麦谷 祐介,2110153,p2110153,stolen_base,1,0.2,,official_boxscore
2026-08-12,2021039265,,,ソフトバンク,周東 佑京,1700135,p1700135,stolen_base,1,0.2,,official_boxscore
2026-08-12,2021039265,,,ソフトバンク,周東 佑京,1700135,p1700135,stolen_base,2,0.2,,official_boxscore
2026-08-13,2021039266,,,巨人,浦田 俊輔,1951153,p1951153,stolen_base,1,0.2,,official_boxscore
2026-08-13,2021039268,,,DeNA,度会 隆輝,1850873,p1850873,stolen_base,1,0.2,,official_boxscore
2026-08-13,2021039269,,,日本ハム,水野 達稀,1851204,p1851204,stolen_base,1,0.2,,official_boxscore
2026-08-13,2021039269,,,日本ハム,カストロ,2108090,p2108090,stolen_base,1,0.2,,official_boxscore
2026-08-13,2021039269,5,表,西武,滝澤 夏央,2103618,p2103618,caught_stealing,0510400,-0.4,129km/h カットボール、盗塁失敗（滝澤）,result_detail_high_confidence
2026-08-13,2021039270,,,楽天,村林 一輝,1600007,p1600007,stolen_base,1,0.2,,official_boxscore
2026-08-13,2021039271,,,ロッテ,山﨑 剛,1700034,p1700034,stolen_base,1,0.2,,official_boxscore
2026-08-14,2021039272,,,ヤクルト,赤羽 由紘,2000031,p2000031,stolen_base,1,0.2,,official_boxscore
2026-08-14,2021039272,,,ヤクルト,増田 珠,1700131,p1700131,stolen_base,1,0.2,,official_boxscore
2026-08-14,2021039274,,,広島,辰見 鴻之介,2107887,p2107887,stolen_base,1,0.2,,official_boxscore
2026-08-14,2021039275,3,裏,西武,源田 壮亮,1600129,p1600129,caught_stealing,0320200,-0.4,ストレート、ヒットエンドラン、挟まれる（源田）、盗塁失敗（源田）,result_detail_high_confidence
2026-08-14,2021039275,5,裏,西武,カナリオ,2117028,p2117028,caught_stealing,0520500,-0.4,145km/h ストレート、盗塁失敗（カナリオ）,result_detail_high_confidence
2026-08-14,2021039276,5,裏,オリックス,太田 椋,1800098,p1800098,baserunning_out,0520200,-0.4,フォーク、２・３塁間タッチアウト（太田）、バットの先、当てただけ、挟まれる（太田）、ランナー1塁,result_detail_high_confidence
2026-08-14,2021039277,,,楽天,宗山 塁,1851157,p1851157,stolen_base,1,0.2,,official_boxscore
2026-08-15,2021039278,,,DeNA,三森 大貴,1600167,p1600167,stolen_base,1,0.2,,official_boxscore
2026-08-15,2021039278,,,DeNA,エンカーナシオン,2108195,p2108195,stolen_base,1,0.2,,official_boxscore
2026-08-15,2021039278,,,ヤクルト,岩田 幸宏,2103917,p2103917,stolen_base,1,0.2,,official_boxscore
2026-08-15,2021039278,,,ヤクルト,内山 壮真,2000026,p2000026,stolen_base,1,0.2,,official_boxscore
2026-08-15,2021039278,,,ヤクルト,モンテル,2107178,p2107178,stolen_base,1,0.2,,official_boxscore
2026-08-15,2021039279,3,表,巨人,浦田 俊輔,1951153,p1951153,caught_stealing,0310400,-0.4,けん制飛び出し（浦田）、挟まれる（浦田）、盗塁失敗（浦田）,result_detail_high_confidence
2026-08-15,2021039280,6,裏,広島,大盛 穂,1800079,p1800079,caught_stealing,0620600,-0.4,134km/h カットボール、リプレー検証後判定変わらず、盗塁失敗（大盛）、広島・残り1回,result_detail_high_confidence
2026-08-15,2021039281,,,ロッテ,小川 龍成,2000089,p2000089,stolen_base,1,0.2,,official_boxscore
2026-08-15,2021039281,,,西武,髙松 渡,1700103,p1700103,stolen_base,1,0.2,,official_boxscore
2026-08-15,2021039282,8,表,日本ハム,奈良間 大己,1850932,p1850932,baserunning_out,0810600,-0.4,"スライダー、３・本塁間タッチアウト（奈良間）、挟まれる（奈良間）、ランナー1,2塁",result_detail_high_confidence
2026-08-15,2021039283,,,楽天,平良 竜哉,2105283,p2105283,stolen_base,1,0.2,,official_boxscore
2026-08-15,2021039283,7,裏,ソフトバンク,石塚 綜一郎,1900105,p1900105,baserunning_out,0720300,-0.4,カットボール、反応良く捕球、慌てて戻る（石塚）,result_detail_high_confidence
2026-08-16,2021039284,,,ヤクルト,鈴木 叶,2109495,p2109495,stolen_base,1,0.2,,official_boxscore
2026-08-16,2021039284,3,表,DeNA,度会 隆輝,1850873,p1850873,caught_stealing,0310300,-0.4,フォーク、ワンバウンド、捕手が投球を弾く、挟まれる（度会）、盗塁失敗（度会）,result_detail_high_confidence
2026-08-16,2021039285,,,巨人,浦田 俊輔,1951153,p1951153,stolen_base,1,0.2,,official_boxscore
2026-08-16,2021039286,,,阪神,髙寺 望夢,2000057,p2000057,stolen_base,1,0.2,,official_boxscore
2026-08-16,2021039288,,,日本ハム,水野 達稀,1851204,p1851204,stolen_base,1,0.2,,official_boxscore
2026-08-16,2021039288,,,オリックス,渡部 遼人,2103747,p2103747,stolen_base,1,0.2,,official_boxscore
2026-08-16,2021039289,,,楽天,中島 大輔,1950278,p1950278,stolen_base,1,0.2,,official_boxscore
2026-08-16,2021039289,,,ソフトバンク,牧原 大成,1000175,p1000175,stolen_base,1,0.2,,official_boxscore
2026-08-16,2021039289,5,裏,ソフトバンク,廣瀨 隆太,1850172,p1850172,baserunning_out,0520300,-0.4,"139km/h ツーシーム、３・本塁間タッチアウト（廣瀨隆）、挟まれる（廣瀨隆）、ランナー1,2塁",result_detail_high_confidence
2026-08-16,2021039289,7,裏,ソフトバンク,牧原 大成,1000175,p1000175,baserunning_out,0720400,-0.4,118km/h カーブ、２・３塁間タッチアウト（牧原大）、ワンバウンド、捕手が投球を弾く、挟まれる（牧原大）、進塁を狙うもアウト（牧原大）,result_detail_high_confidence
2026-08-18,2021039290,,,巨人,増田 大輝,1500054,p1500054,stolen_base,1,0.2,,official_boxscore
2026-08-18,2021039290,,,巨人,松本 剛,1100095,p1100095,stolen_base,1,0.2,,official_boxscore
2026-08-18,2021039291,6,裏,阪神,森下 翔太,1850183,p1850183,baserunning_out,0620300,-0.4,134km/h フォーク、フェンスギリギリ、慌てて戻る（森下）,result_detail_high_confidence
2026-08-18,2021039292,,,広島,辰見 鴻之介,2107887,p2107887,stolen_base,1,0.2,,official_boxscore
2026-08-18,2021039292,,,広島,大盛 穂,1800079,p1800079,stolen_base,1,0.2,,official_boxscore
2026-08-18,2021039292,5,表,中日,福永 裕基,2103780,p2103780,caught_stealing,0510200,-0.4,ストレート、ランエンドヒット、盗塁失敗（福永）,result_detail_high_confidence
2026-08-18,2021039293,1,表,ソフトバンク,周東 佑京,1700135,p1700135,caught_stealing,0110300,-0.4,130km/h スイーパー、リプレー検証後判定変わらず、盗塁失敗（周東）、ソフトバンク・残り1回,result_detail_high_confidence
2026-08-18,2021039294,,,ロッテ,藤原 恭大,1800050,p1800050,stolen_base,1,0.2,,official_boxscore
2026-08-18,2021039294,,,楽天,中島 大輔,1950278,p1950278,stolen_base,1,0.2,,official_boxscore
2026-08-18,2021039294,1,裏,楽天,宗山 塁,1851157,p1851157,caught_stealing,0120400,-0.4,チェンジアップ、ランエンドヒット、盗塁失敗（宗山）,result_detail_high_confidence
2026-08-19,2021039296,9,表,巨人,小濱 佑斗,2110991,p2110991,baserunning_out,0910300,-0.4,145km/h カットボール、慌てて戻る（小濱）,result_detail_high_confidence
2026-08-19,2021039297,,,阪神,近本 光司,1800065,p1800065,stolen_base,1,0.2,,official_boxscore
2026-08-19,2021039297,,,阪神,植田 海,1400172,p1400172,stolen_base,1,0.2,,official_boxscore
2026-08-19,2021039297,,,阪神,佐藤 輝明,2000051,p2000051,stolen_base,1,0.2,,official_boxscore
2026-08-19,2021039298,,,広島,名原 典彦,1850405,p1850405,stolen_base,1,0.2,,official_boxscore
2026-08-19,2021039298,8,裏,広島,辰見 鴻之介,2107887,p2107887,caught_stealing,0820200,-0.4,141km/h スプリット、ワンバウンド、ヘッドスライディング（辰見）、盗塁失敗（辰見）,result_detail_high_confidence
2026-08-19,2021039299,,,ソフトバンク,牧原 大成,1000175,p1000175,stolen_base,1,0.2,,official_boxscore
2026-08-19,2021039299,3,表,ソフトバンク,庄子 雄大,1950149,p1950149,caught_stealing,0310200,-0.4,けん制飛び出し（庄子）、送球が当たる（庄子）、送球ミス（清宮幸）、盗塁失敗（庄子）、ランナー2塁,result_detail_high_confidence
2026-08-19,2021039299,3,裏,日本ハム,進藤 勇也,1950486,p1950486,caught_stealing,0320300,-0.4,150km/h ストレート、ヒットエンドラン、盗塁失敗（進藤）,result_detail_high_confidence
2026-08-19,2021039301,,,西武,カナリオ,2117028,p2117028,stolen_base,1,0.2,,official_boxscore
2026-08-19,2021039301,3,表,オリックス,中川 圭太,1800104,p1800104,caught_stealing,0310200,-0.4,スイーパー、ヒットエンドラン、ワンバウンド、盗塁失敗（中川）,result_detail_high_confidence
2026-08-20,2021039302,,,巨人,佐々木 俊輔,2106178,p2106178,stolen_base,1,0.2,,official_boxscore
2026-08-20,2021039302,,,巨人,佐々木 俊輔,2106178,p2106178,stolen_base,2,0.2,,official_boxscore
2026-08-20,2021039302,,,巨人,泉口 友汰,1750321,p1750321,stolen_base,1,0.2,,official_boxscore
2026-08-20,2021039302,6,表,巨人,浦田 俊輔,1951153,p1951153,caught_stealing,0610400,-0.4,147km/h ストレート、ヘッドスライディング（浦田）、盗塁失敗（浦田）,result_detail_high_confidence
2026-08-20,2021039302,9,表,巨人,増田 大輝,1500054,p1500054,caught_stealing,0910400,-0.4,133km/h スライダー、ヘッドスライディング（増田大）、リプレー検証後判定変わらず、盗塁失敗（増田大）、巨人・残り0回,result_detail_high_confidence
