date,game_id,home,away,stadium,stadium_side,inning,top_bottom,half,batting_team,fielding_team,atbat_index,atbat_no,batter,batter_id,batter_key,bat_hand,pitcher,pitcher_id,pitcher_key,pit_hand,outs,r1,r2,r3,runners_code,risp,pitch_no,balls_before,strikes_before,count_before,pitch_type,speed_kmh,zone_row,zone_col,zone_label,in_zone,pitch_result,pitch_kind,is_swing,is_miss,is_called,is_foul,is_ball,is_inplay,is_last_pitch,ab_result,ab_out_type,ab_hit,ab_rbi
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,6,裏,6裏,ロッテ,日本ハム,0620300,50,友杉 篤輝,2106798,p2106798,右打,金村 尚真,2107859,p2107859,右投,2,False,False,False,b000,False,2,0,1,0-1,ツーシーム,,1,2,高め・真ん中,True,左安,hit,True,False,False,False,False,True,True,左安打,,1,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,6,裏,6裏,ロッテ,日本ハム,0620400,51,藤原 恭大,1800050,p1800050,左打,金村 尚真,2107859,p2107859,右投,3,True,False,False,b100,False,1,0,0,0-0,パワーカーブ,121,2,1,真ん中・外,True,見逃し,strike,False,False,True,False,False,False,False,一ゴロ,ゴロ,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,6,裏,6裏,ロッテ,日本ハム,0620400,51,藤原 恭大,1800050,p1800050,左打,金村 尚真,2107859,p2107859,右投,3,True,False,False,b100,False,2,0,1,0-1,パワーカーブ,122,4,2,低め・真ん中,False,ファウル,strike,True,False,False,True,False,False,False,一ゴロ,ゴロ,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,6,裏,6裏,ロッテ,日本ハム,0620400,51,藤原 恭大,1800050,p1800050,左打,金村 尚真,2107859,p2107859,右投,3,True,False,False,b100,False,3,0,2,0-2,チェンジアップ,130,1,2,高め・真ん中,True,ファウル,strike,True,False,False,True,False,False,False,一ゴロ,ゴロ,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,6,裏,6裏,ロッテ,日本ハム,0620400,51,藤原 恭大,1800050,p1800050,左打,金村 尚真,2107859,p2107859,右投,3,True,False,False,b100,False,4,0,2,0-2,スプリット,139,3,3,低め・内,True,一ゴロ,out,True,False,False,False,False,True,True,一ゴロ,ゴロ,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,7,表,7表,日本ハム,ロッテ,0710100,52,野村 佑希,1800091,p1800091,右打,ジャクソン,2103904,p2103904,右投,0,False,False,False,b000,False,1,0,0,0-0,ストレート,150,0,2,高め・真ん中,False,ファウル,strike,True,False,False,True,False,False,False,中安打,,1,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,7,表,7表,日本ハム,ロッテ,0710100,52,野村 佑希,1800091,p1800091,右打,ジャクソン,2103904,p2103904,右投,0,False,False,False,b000,False,2,0,1,0-1,ナックルカーブ,130,4,0,低め・外,False,ボール,ball,False,False,False,False,True,False,False,中安打,,1,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,7,表,7表,日本ハム,ロッテ,0710100,52,野村 佑希,1800091,p1800091,右打,ジャクソン,2103904,p2103904,右投,0,False,False,False,b000,False,3,1,1,1-1,ナックルカーブ,128,1,2,高め・真ん中,True,中安,hit,True,False,False,False,False,True,True,中安打,,1,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,7,表,7表,日本ハム,ロッテ,0710200,53,宮崎 一樹,1950193,p1950193,右打,ジャクソン,2103904,p2103904,右投,1,True,False,False,b100,False,1,0,0,0-0,ストレート,152,3,0,低め・外,False,ボール,ball,False,False,False,False,True,False,False,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,7,表,7表,日本ハム,ロッテ,0710200,53,宮崎 一樹,1950193,p1950193,右打,ジャクソン,2103904,p2103904,右投,1,True,False,False,b100,False,2,1,0,1-0,ストレート,151,3,0,低め・外,False,見逃し,strike,False,False,True,False,False,False,False,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,7,表,7表,日本ハム,ロッテ,0710200,53,宮崎 一樹,1950193,p1950193,右打,ジャクソン,2103904,p2103904,右投,1,True,False,False,b100,False,3,1,1,1-1,チェンジアップ,139,4,3,低め・内,False,ファウル,strike,True,False,False,True,False,False,False,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,7,表,7表,日本ハム,ロッテ,0710200,53,宮崎 一樹,1950193,p1950193,右打,ジャクソン,2103904,p2103904,右投,1,True,False,False,b100,False,4,1,2,1-2,ストレート,152,2,2,真ん中・真ん中,True,ファウル,strike,True,False,False,True,False,False,False,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,7,表,7表,日本ハム,ロッテ,0710200,53,宮崎 一樹,1950193,p1950193,右打,ジャクソン,2103904,p2103904,右投,1,True,False,False,b100,False,5,1,2,1-2,チェンジアップ,134,0,2,高め・真ん中,False,ボール,ball,False,False,False,False,True,False,False,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,7,表,7表,日本ハム,ロッテ,0710200,53,宮崎 一樹,1950193,p1950193,右打,ジャクソン,2103904,p2103904,右投,1,True,False,False,b100,False,6,2,2,2-2,カットボール,143,4,1,低め・外,False,ボール[ワンバウンド],ball,False,False,False,False,True,False,False,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,7,表,7表,日本ハム,ロッテ,0710200,53,宮崎 一樹,1950193,p1950193,右打,ジャクソン,2103904,p2103904,右投,1,True,False,False,b100,False,7,3,2,3-2,ストレート,153,3,1,低め・外,True,ファウル,strike,True,False,False,True,False,False,False,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,7,表,7表,日本ハム,ロッテ,0710200,53,宮崎 一樹,1950193,p1950193,右打,ジャクソン,2103904,p2103904,右投,1,True,False,False,b100,False,8,3,2,3-2,チェンジアップ,140,4,0,低め・外,False,ファウル,strike,True,False,False,True,False,False,False,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,7,表,7表,日本ハム,ロッテ,0710200,53,宮崎 一樹,1950193,p1950193,右打,ジャクソン,2103904,p2103904,右投,1,True,False,False,b100,False,9,3,2,3-2,チェンジアップ,138,4,1,低め・外,False,空三振,strike,True,False,False,False,False,True,True,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,7,表,7表,日本ハム,ロッテ,0710300,54,マルティネス,1800008,p1800008,右打,ジャクソン,2103904,p2103904,右投,2,True,False,False,b100,False,1,0,0,0-0,ストレート,,2,0,真ん中・外,False,ボール,ball,False,False,False,False,True,False,False,遊フライ,,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,7,表,7表,日本ハム,ロッテ,0710300,54,マルティネス,1800008,p1800008,右打,ジャクソン,2103904,p2103904,右投,2,True,False,False,b100,False,2,1,0,1-0,ストレート,153,3,0,低め・外,False,見逃し,strike,False,False,True,False,False,False,False,遊フライ,,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,7,表,7表,日本ハム,ロッテ,0710300,54,マルティネス,1800008,p1800008,右打,ジャクソン,2103904,p2103904,右投,2,True,False,False,b100,False,3,1,1,1-1,チェンジアップ,140,2,2,真ん中・真ん中,True,遊飛,out,True,False,False,False,False,True,True,遊フライ,,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,7,表,7表,日本ハム,ロッテ,0710400,55,細川 凌平,2000082,p2000082,左打,ジャクソン,2103904,p2103904,右投,3,True,False,False,b100,False,1,0,0,0-0,チェンジアップ,138,0,3,高め・内,False,ボール,ball,False,False,False,False,True,False,False,遊ライナー,ライナー,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,7,表,7表,日本ハム,ロッテ,0710400,55,細川 凌平,2000082,p2000082,左打,ジャクソン,2103904,p2103904,右投,3,True,False,False,b100,False,2,1,0,1-0,チェンジアップ,138,3,1,低め・外,True,見逃し,strike,False,False,True,False,False,False,False,遊ライナー,ライナー,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,7,表,7表,日本ハム,ロッテ,0710400,55,細川 凌平,2000082,p2000082,左打,ジャクソン,2103904,p2103904,右投,3,True,False,False,b100,False,3,1,1,1-1,ストレート,152,0,2,高め・真ん中,False,ボール,ball,False,False,False,False,True,False,False,遊ライナー,ライナー,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,7,表,7表,日本ハム,ロッテ,0710400,55,細川 凌平,2000082,p2000082,左打,ジャクソン,2103904,p2103904,右投,3,True,False,False,b100,False,4,2,1,2-1,チェンジアップ,139,2,1,真ん中・外,True,ファウル[ライン際],strike,True,False,False,True,False,False,False,遊ライナー,ライナー,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,7,表,7表,日本ハム,ロッテ,0710400,55,細川 凌平,2000082,p2000082,左打,ジャクソン,2103904,p2103904,右投,3,True,False,False,b100,False,5,2,2,2-2,カットボール,142,2,0,真ん中・外,False,遊直,out,True,False,False,False,False,True,True,遊ライナー,ライナー,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,7,裏,7裏,ロッテ,日本ハム,0720100,56,西川 史礁,1950286,p1950286,右打,金村 尚真,2107859,p2107859,右投,0,False,False,False,b000,False,1,0,0,0-0,ストレート,,1,2,高め・真ん中,True,右２[ポテンヒット、好走塁],hit,True,False,False,False,False,True,True,右2塁打,,1,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,7,裏,7裏,ロッテ,日本ハム,0720200,57,角中 勝也,700087,p700087,左打,金村 尚真,2107859,p2107859,右投,1,False,True,False,b010,True,1,0,0,0-0,ストレート,147,0,2,高め・真ん中,False,空振り,strike,True,True,False,False,False,False,False,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,7,裏,7裏,ロッテ,日本ハム,0720200,57,角中 勝也,700087,p700087,左打,金村 尚真,2107859,p2107859,右投,1,False,True,False,b010,True,2,0,1,0-1,スプリット,141,4,2,低め・真ん中,False,空振り,strike,True,True,False,False,False,False,False,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,7,裏,7裏,ロッテ,日本ハム,0720200,57,角中 勝也,700087,p700087,左打,金村 尚真,2107859,p2107859,右投,1,False,True,False,b010,True,3,0,2,0-2,スプリット,141,4,0,低め・外,False,ボール[ワンバウンド、捕手後逸阻止],ball,False,False,False,False,True,False,False,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,7,裏,7裏,ロッテ,日本ハム,0720200,57,角中 勝也,700087,p700087,左打,金村 尚真,2107859,p2107859,右投,1,False,True,False,b010,True,4,1,2,1-2,スプリット,139,4,1,低め・外,False,空三振,strike,True,False,False,False,False,True,True,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,7,裏,7裏,ロッテ,日本ハム,0720300,58,ソト,1700020,p1700020,右打,金村 尚真,2107859,p2107859,右投,2,False,True,False,b010,True,1,0,0,0-0,スプリット,141,4,2,低め・真ん中,False,ボール,ball,False,False,False,False,True,False,False,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,7,裏,7裏,ロッテ,日本ハム,0720300,58,ソト,1700020,p1700020,右打,金村 尚真,2107859,p2107859,右投,2,False,True,False,b010,True,2,1,0,1-0,ツーシーム,145,1,3,高め・内,True,ボール,ball,False,False,False,False,True,False,False,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,7,裏,7裏,ロッテ,日本ハム,0720300,58,ソト,1700020,p1700020,右打,金村 尚真,2107859,p2107859,右投,2,False,True,False,b010,True,3,2,0,2-0,カットボール,137,3,0,低め・外,False,ファウル,strike,True,False,False,True,False,False,False,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,7,裏,7裏,ロッテ,日本ハム,0720300,58,ソト,1700020,p1700020,右打,金村 尚真,2107859,p2107859,右投,2,False,True,False,b010,True,4,2,1,2-1,ツーシーム,145,0,3,高め・内,False,ボール,ball,False,False,False,False,True,False,False,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,7,裏,7裏,ロッテ,日本ハム,0720300,58,ソト,1700020,p1700020,右打,金村 尚真,2107859,p2107859,右投,2,False,True,False,b010,True,5,3,1,3-1,スプリット,,1,2,高め・真ん中,True,ファウル[ポール際],strike,True,False,False,True,False,False,False,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,7,裏,7裏,ロッテ,日本ハム,0720300,58,ソト,1700020,p1700020,右打,金村 尚真,2107859,p2107859,右投,2,False,True,False,b010,True,6,3,2,3-2,カットボール,137,1,1,高め・外,True,ファウル,strike,True,False,False,True,False,False,False,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,7,裏,7裏,ロッテ,日本ハム,0720300,58,ソト,1700020,p1700020,右打,金村 尚真,2107859,p2107859,右投,2,False,True,False,b010,True,7,3,2,3-2,カットボール,136,4,0,低め・外,False,空三振,strike,True,False,False,False,False,True,True,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,7,裏,7裏,ロッテ,日本ハム,0720400,59,佐藤 都志也,1900081,p1900081,左打,金村 尚真,2107859,p2107859,右投,2,False,True,False,b010,True,1,0,0,0-0,スプリット,141,2,3,真ん中・内,True,空振り,strike,True,True,False,False,False,False,False,中2塁打 ＋1点,,1,1
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,7,裏,7裏,ロッテ,日本ハム,0720400,59,佐藤 都志也,1900081,p1900081,左打,金村 尚真,2107859,p2107859,右投,2,False,True,False,b010,True,2,0,1,0-1,スライダー,136,4,0,低め・外,False,ボール,ball,False,False,False,False,True,False,False,中2塁打 ＋1点,,1,1
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,7,裏,7裏,ロッテ,日本ハム,0720400,59,佐藤 都志也,1900081,p1900081,左打,金村 尚真,2107859,p2107859,右投,2,False,True,False,b010,True,3,1,1,1-1,ストレート,147,1,0,高め・外,False,ボール,ball,False,False,False,False,True,False,False,中2塁打 ＋1点,,1,1
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,7,裏,7裏,ロッテ,日本ハム,0720400,59,佐藤 都志也,1900081,p1900081,左打,金村 尚真,2107859,p2107859,右投,2,False,True,False,b010,True,4,2,1,2-1,スライダー,137,0,1,高め・外,False,ファウル,strike,True,False,False,True,False,False,False,中2塁打 ＋1点,,1,1
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,7,裏,7裏,ロッテ,日本ハム,0720400,59,佐藤 都志也,1900081,p1900081,左打,金村 尚真,2107859,p2107859,右投,2,False,True,False,b010,True,5,2,2,2-2,スプリット,140,4,2,低め・真ん中,False,ファウル,strike,True,False,False,True,False,False,False,中2塁打 ＋1点,,1,1
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,7,裏,7裏,ロッテ,日本ハム,0720400,59,佐藤 都志也,1900081,p1900081,左打,金村 尚真,2107859,p2107859,右投,2,False,True,False,b010,True,6,2,2,2-2,スプリット,141,4,2,低め・真ん中,False,中２,hit,True,False,False,False,False,True,True,中2塁打 ＋1点,,1,1
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,7,裏,7裏,ロッテ,日本ハム,0720500,60,寺地 隆成,2102926,p2102926,左打,金村 尚真,2107859,p2107859,右投,3,False,True,False,b010,True,1,0,0,0-0,ストレート,148,1,0,高め・外,False,見逃し,strike,False,False,True,False,False,False,False,投ゴロ,ゴロ,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,7,裏,7裏,ロッテ,日本ハム,0720500,60,寺地 隆成,2102926,p2102926,左打,金村 尚真,2107859,p2107859,右投,3,False,True,False,b010,True,2,0,1,0-1,ストレート,146,0,0,高め・外,False,ファウル[止めたバットに当たる],strike,True,False,False,True,False,False,False,投ゴロ,ゴロ,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,7,裏,7裏,ロッテ,日本ハム,0720500,60,寺地 隆成,2102926,p2102926,左打,金村 尚真,2107859,p2107859,右投,3,False,True,False,b010,True,3,0,2,0-2,スプリット,140,4,2,低め・真ん中,False,ファウル,strike,True,False,False,True,False,False,False,投ゴロ,ゴロ,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,7,裏,7裏,ロッテ,日本ハム,0720500,60,寺地 隆成,2102926,p2102926,左打,金村 尚真,2107859,p2107859,右投,3,False,True,False,b010,True,4,0,2,0-2,スプリット,138,1,2,高め・真ん中,True,投ゴロ[投手のグラブを弾く],out,True,False,False,False,False,True,True,投ゴロ,ゴロ,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,8,表,8表,日本ハム,ロッテ,0810100,61,大塚 瑠晏,2050143,p2050143,左打,鈴木 昭汰,2000087,p2000087,左投,0,False,False,False,b000,False,1,0,0,0-0,ストレート,145,0,2,高め・真ん中,False,ボール,ball,False,False,False,False,True,False,False,死球,,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,8,表,8表,日本ハム,ロッテ,0810100,61,大塚 瑠晏,2050143,p2050143,左打,鈴木 昭汰,2000087,p2000087,左投,0,False,False,False,b000,False,2,1,0,1-0,ストレート,144,4,3,低め・内,False,ボール,ball,False,False,False,False,True,False,False,死球,,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,8,表,8表,日本ハム,ロッテ,0810100,61,大塚 瑠晏,2050143,p2050143,左打,鈴木 昭汰,2000087,p2000087,左投,0,False,False,False,b000,False,3,2,0,2-0,ストレート,145,1,2,高め・真ん中,True,見逃し,strike,False,False,True,False,False,False,False,死球,,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,8,表,8表,日本ハム,ロッテ,0810100,61,大塚 瑠晏,2050143,p2050143,左打,鈴木 昭汰,2000087,p2000087,左投,0,False,False,False,b000,False,4,2,1,2-1,ストレート,146,1,0,高め・外,False,死球,hit,True,False,False,False,False,True,True,死球,,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,8,表,8表,日本ハム,ロッテ,0810200,62,清宮 幸太郎,1700025,p1700025,左打,鈴木 昭汰,2000087,p2000087,左投,1,True,False,False,b100,False,1,0,0,0-0,ストレート,145,1,2,高め・真ん中,True,ファウル,strike,True,False,False,True,False,False,False,遊ゴロ,ゴロ,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,8,表,8表,日本ハム,ロッテ,0810200,62,清宮 幸太郎,1700025,p1700025,左打,鈴木 昭汰,2000087,p2000087,左投,1,True,False,False,b100,False,2,0,1,0-1,ストレート,146,1,3,高め・内,True,ボール,ball,False,False,False,False,True,False,False,遊ゴロ,ゴロ,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,8,表,8表,日本ハム,ロッテ,0810200,62,清宮 幸太郎,1700025,p1700025,左打,鈴木 昭汰,2000087,p2000087,左投,1,True,False,False,b100,False,3,1,1,1-1,スライダー,129,3,2,低め・真ん中,True,ファウル[自打球],strike,True,False,False,True,False,False,False,遊ゴロ,ゴロ,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,8,表,8表,日本ハム,ロッテ,0810200,62,清宮 幸太郎,1700025,p1700025,左打,鈴木 昭汰,2000087,p2000087,左投,1,True,False,False,b100,False,4,1,2,1-2,ストレート,149,2,3,真ん中・内,True,遊ゴロ[併殺崩れ],out,True,False,False,False,False,True,True,遊ゴロ,ゴロ,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,8,表,8表,日本ハム,ロッテ,0810300,63,レイエス,1860140,p1860140,右打,鈴木 昭汰,2000087,p2000087,左投,1,True,False,False,b100,False,1,0,0,0-0,ツーシーム,138,3,0,低め・外,False,ボール,ball,False,False,False,False,True,False,False,右安打,,1,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,8,表,8表,日本ハム,ロッテ,0810300,63,レイエス,1860140,p1860140,右打,鈴木 昭汰,2000087,p2000087,左投,1,True,False,False,b100,False,2,1,0,1-0,ストレート,148,4,3,低め・内,False,ボール,ball,False,False,False,False,True,False,False,右安打,,1,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,8,表,8表,日本ハム,ロッテ,0810300,63,レイエス,1860140,p1860140,右打,鈴木 昭汰,2000087,p2000087,左投,1,True,False,False,b100,False,3,2,0,2-0,ストレート,148,1,1,高め・外,True,空振り,strike,True,True,False,False,False,False,False,右安打,,1,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,8,表,8表,日本ハム,ロッテ,0810300,63,レイエス,1860140,p1860140,右打,鈴木 昭汰,2000087,p2000087,左投,1,True,False,False,b100,False,4,2,1,2-1,ストレート,149,2,0,真ん中・外,False,ファウル,strike,True,False,False,True,False,False,False,右安打,,1,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,8,表,8表,日本ハム,ロッテ,0810300,63,レイエス,1860140,p1860140,右打,鈴木 昭汰,2000087,p2000087,左投,1,True,False,False,b100,False,5,2,2,2-2,ストレート,149,0,2,高め・真ん中,False,ファウル,strike,True,False,False,True,False,False,False,右安打,,1,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,8,表,8表,日本ハム,ロッテ,0810300,63,レイエス,1860140,p1860140,右打,鈴木 昭汰,2000087,p2000087,左投,1,True,False,False,b100,False,6,2,2,2-2,ストレート,149,2,0,真ん中・外,False,右安,hit,True,False,False,False,False,True,True,右安打,,1,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,8,表,8表,日本ハム,ロッテ,0810400,64,吉田 賢吾,2107900,p2107900,右打,鈴木 昭汰,2000087,p2000087,左投,2,True,True,False,b110,True,1,0,0,0-0,ストレート,146,2,2,真ん中・真ん中,True,右飛,out,True,False,False,False,False,True,True,右フライ,,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,8,表,8表,日本ハム,ロッテ,0810500,65,水谷 瞬,1800110,p1800110,右打,鈴木 昭汰,2000087,p2000087,左投,3,True,True,False,b110,True,1,0,0,0-0,ツーシーム,139,2,2,真ん中・真ん中,True,ファウル,strike,True,False,False,True,False,False,False,見逃し三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,8,表,8表,日本ハム,ロッテ,0810500,65,水谷 瞬,1800110,p1800110,右打,鈴木 昭汰,2000087,p2000087,左投,3,True,True,False,b110,True,2,0,1,0-1,スライダー,130,4,3,低め・内,False,空振り,strike,True,True,False,False,False,False,False,見逃し三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,8,表,8表,日本ハム,ロッテ,0810500,65,水谷 瞬,1800110,p1800110,右打,鈴木 昭汰,2000087,p2000087,左投,3,True,True,False,b110,True,3,0,2,0-2,スライダー,131,4,3,低め・内,False,ボール,ball,False,False,False,False,True,False,False,見逃し三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,8,表,8表,日本ハム,ロッテ,0810500,65,水谷 瞬,1800110,p1800110,右打,鈴木 昭汰,2000087,p2000087,左投,3,True,True,False,b110,True,4,1,2,1-2,スライダー,130,4,3,低め・内,False,ボール[ハーフスイング],ball,False,False,False,False,True,False,False,見逃し三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,8,表,8表,日本ハム,ロッテ,0810500,65,水谷 瞬,1800110,p1800110,右打,鈴木 昭汰,2000087,p2000087,左投,3,True,True,False,b110,True,5,2,2,2-2,ストレート,149,1,2,高め・真ん中,True,ファウル,strike,True,False,False,True,False,False,False,見逃し三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,away,8,表,8表,日本ハム,ロッテ,0810500,65,水谷 瞬,1800110,p1800110,右打,鈴木 昭汰,2000087,p2000087,左投,3,True,True,False,b110,True,6,2,2,2-2,ストレート,148,3,3,低め・内,True,見三振[構えたところにズバリ、全く反応できず],strike,True,False,False,False,False,True,True,見逃し三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,8,裏,8裏,ロッテ,日本ハム,0820100,66,愛斗,1500102,p1500102,右打,齋藤 友貴哉,1800068,p1800068,右投,1,False,False,False,b000,False,1,0,0,0-0,ストレート,155,0,3,高め・内,False,ボール[打者のけぞる],ball,False,False,False,False,True,False,False,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,8,裏,8裏,ロッテ,日本ハム,0820100,66,愛斗,1500102,p1500102,右打,齋藤 友貴哉,1800068,p1800068,右投,1,False,False,False,b000,False,2,1,0,1-0,ツーシーム,153,0,2,高め・真ん中,False,ボール,ball,False,False,False,False,True,False,False,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,8,裏,8裏,ロッテ,日本ハム,0820100,66,愛斗,1500102,p1500102,右打,齋藤 友貴哉,1800068,p1800068,右投,1,False,False,False,b000,False,3,2,0,2-0,ツーシーム,156,3,2,低め・真ん中,True,ファウル,strike,True,False,False,True,False,False,False,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,8,裏,8裏,ロッテ,日本ハム,0820100,66,愛斗,1500102,p1500102,右打,齋藤 友貴哉,1800068,p1800068,右投,1,False,False,False,b000,False,4,2,1,2-1,ツーシーム,156,0,2,高め・真ん中,False,ファウル,strike,True,False,False,True,False,False,False,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,8,裏,8裏,ロッテ,日本ハム,0820100,66,愛斗,1500102,p1500102,右打,齋藤 友貴哉,1800068,p1800068,右投,1,False,False,False,b000,False,5,2,2,2-2,スプリット,142,2,0,真ん中・外,False,空三振,strike,True,False,False,False,False,True,True,空振り三振,三振,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,8,裏,8裏,ロッテ,日本ハム,0820200,67,小川 龍成,2000089,p2000089,左打,齋藤 友貴哉,1800068,p1800068,右投,2,False,False,False,b000,False,1,0,0,0-0,ツーシーム,,3,0,低め・外,False,ボール,ball,False,False,False,False,True,False,False,一ゴロ,ゴロ,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,8,裏,8裏,ロッテ,日本ハム,0820200,67,小川 龍成,2000089,p2000089,左打,齋藤 友貴哉,1800068,p1800068,右投,2,False,False,False,b000,False,2,1,0,1-0,ツーシーム,155,4,0,低め・外,False,ボール,ball,False,False,False,False,True,False,False,一ゴロ,ゴロ,0,0
2026-07-07,2021039104,ロッテ,日本ハム,ZOZOマリン,home,8,裏,8裏,ロッテ,日本ハム,0820200,67,小川 龍成,2000089,p2000089,左打,齋藤 友貴哉,1800068,p1800068,右投,2,False,False,False,b000,False,3,2,0,2-0,ツーシーム,157,4,0,低め・外,False,一ゴロ,out,True,False,False,False,False,True,True,一ゴロ,ゴロ,0,0
