season,player_key,player_id,player,team,league,number,hand,position,qualified,games,pa,ab,runs,hits,singles,doubles,triples,hr,rbi,bb,ibb,hbp,so,sb,caught_stealing,baserunning_outs,baserunning_runs,errors,sf,sh,gidp,gidp_opportunities,tb,avg,obp,slg,ops,iso,babip,bb_pct,k_pct,bb_k,woba_est,wraa_est,wrc_est,wrc_plus_est,rc,rc27,xr,xr27,gpa,seca,ta,wsb,ubr_est,bsr_est
2026,p2100275,2100275,花田 旭,中日,セ,57,右打,中,False,20,59,57,7,14,9,3,1,1,5,2,0,0,19,0,1,0,-0.4,0,0,0,1,9,22,0.246,0.271,0.386,0.657,0.14,0.351,0.034,0.322,0.11,0.287,-0.16,5.31,97.0,5.97,3.58,5.11,3.06,0.218,0.158,0.533,-0.4,-0.0,-0.4
2026,p2105174,2105174,辻本 倫太郎,中日,セ,0,右打,打,False,15,18,17,1,3,2,0,1,0,0,0,0,0,3,0,0,0,0.0,0,0,1,0,1,5,0.176,0.176,0.294,0.47,0.118,0.214,0.0,0.167,0.0,0.2,-1.41,0.26,16.0,0.88,1.59,0.8,1.43,0.153,0.118,0.357,0.0,-0.0,0.0
2026,p2108462,2108462,金丸 夢斗,中日,セ,21,左投,投,False,18,38,37,0,2,2,0,0,0,0,0,0,0,18,0,0,0,0.0,0,0,1,1,2,2,0.054,0.054,0.054,0.108,0.0,0.105,0.0,0.474,0.0,0.048,-7.99,-4.47,-127.0,0.11,0.08,-2.62,-1.91,0.038,0.0,0.056,0.0,-0.0,0.0
2026,p1500078,1500078,阿部 寿樹,中日,セ,48,右打,打,False,61,123,103,12,29,21,5,0,3,23,17,1,1,30,0,0,0,0.0,0,1,1,4,13,43,0.282,0.385,0.417,0.802,0.135,0.366,0.138,0.244,0.57,0.356,7.09,18.49,162.0,16.7,5.64,16.48,5.56,0.278,0.311,0.782,0.0,-0.0,0.0
2026,p1100069,1100069,高橋 周平,中日,セ,3,左打,打,False,51,108,95,7,24,21,3,0,0,5,11,0,1,32,0,0,0,0.0,0,0,1,2,12,27,0.253,0.336,0.284,0.62,0.031,0.381,0.102,0.296,0.34,0.288,-0.19,9.83,98.0,9.08,3.31,9.39,3.43,0.222,0.158,0.534,0.0,-0.0,0.0
2026,p2000042,2000042,髙橋 宏斗,中日,セ,19,右投,投,False,12,25,20,0,4,4,0,0,0,3,1,0,0,9,0,0,0,0.0,1,0,4,0,2,4,0.2,0.238,0.2,0.438,0.0,0.364,0.04,0.36,0.11,0.202,-1.9,0.41,18.0,0.95,1.29,0.99,1.33,0.157,0.05,0.312,0.0,-0.0,0.0
2026,p2103845,2103845,鵜飼 航丞,中日,セ,66,右打,右,False,54,175,166,16,39,28,6,0,5,22,7,0,2,49,1,1,0,-0.2,1,0,0,5,25,60,0.235,0.274,0.361,0.635,0.126,0.304,0.04,0.28,0.14,0.282,-1.24,14.98,92.0,16.46,3.34,14.77,3.0,0.214,0.181,0.526,-0.2,-0.0,-0.2
2026,p2117509,2117509,ウィットリー,巨人,セ,26,右投,投,False,13,26,22,0,1,1,0,0,0,1,2,0,0,14,0,0,0,0.0,4,0,2,0,1,1,0.045,0.125,0.045,0.17,0.0,0.125,0.077,0.538,0.14,0.095,-4.42,-2.01,-83.0,0.12,0.15,-0.74,-0.87,0.068,0.091,0.143,0.0,-0.0,0.0
2026,p2118420,2118420,キャベッジ,巨人,セ,13,左打,左,True,94,344,321,34,75,49,13,0,13,29,19,2,4,112,4,4,2,-1.6,4,0,0,7,22,127,0.234,0.285,0.396,0.681,0.162,0.316,0.055,0.326,0.17,0.298,2.52,34.41,108.0,36.18,3.8,34.03,3.58,0.227,0.234,0.599,-0.8,-0.8,-1.6
2026,p1561820,1561820,ダルベック,巨人,セ,29,右打,一,True,103,416,374,49,98,57,20,1,20,63,39,1,1,131,0,0,2,-0.8,8,2,0,6,42,180,0.262,0.332,0.481,0.813,0.219,0.347,0.094,0.315,0.3,0.353,22.99,61.55,160.0,60.0,5.7,58.88,5.6,0.27,0.326,0.78,0.0,-0.8,-0.8
2026,p2100531,2100531,ティマ,巨人,セ,50,右打,一,False,13,30,30,1,3,3,0,0,0,0,0,0,0,10,0,0,0,0.0,0,0,0,1,0,3,0.1,0.1,0.1,0.2,0.0,0.15,0.0,0.333,0.0,0.089,-5.24,-2.46,-88.0,0.3,0.29,-1.38,-1.33,0.07,0.0,0.107,0.0,-0.0,0.0
2026,p1961886,1961886,ハワード,巨人,セ,28,右投,投,False,5,8,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.75,0.0,0.0,-2.02,-1.28,-172.0,0.0,0.0,-0.64,-2.15,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p2122496,2122496,マタ,巨人,セ,42,右投,投,False,4,7,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.429,0.0,0.0,-1.76,-1.12,-172.0,0.0,0.0,-0.52,-2.02,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p1700136,1700136,リチャード,巨人,セ,52,右打,三,False,9,21,18,1,1,0,0,0,1,1,3,1,0,11,0,0,1,-0.4,1,0,0,0,1,4,0.056,0.19,0.222,0.412,0.166,0.0,0.143,0.524,0.27,0.174,-2.12,-0.17,-9.0,0.76,1.21,0.75,1.19,0.141,0.333,0.412,0.0,-0.4,-0.4
2026,p2000007,2000007,中山 礼都,巨人,セ,40,左打,右,False,38,110,98,5,20,14,5,0,1,10,10,0,0,15,1,1,0,-0.2,0,2,0,3,7,28,0.204,0.273,0.286,0.559,0.082,0.226,0.091,0.136,0.67,0.253,-3.55,6.65,65.0,7.78,2.5,7.79,2.5,0.194,0.184,0.476,-0.2,-0.0,-0.2
2026,p800043,800043,丸 佳浩,巨人,セ,8,左打,打,False,48,84,74,5,12,7,3,0,2,14,10,0,0,19,0,1,0,-0.4,0,0,0,0,12,21,0.162,0.262,0.284,0.546,0.122,0.189,0.119,0.226,0.53,0.252,-2.79,4.99,64.0,5.5,2.36,5.89,2.52,0.189,0.243,0.492,-0.4,-0.0,-0.4
2026,p1900019,1900019,井上 温大,巨人,セ,97,左投,投,False,15,33,27,0,2,2,0,0,0,2,0,0,0,13,0,0,0,0.0,0,2,4,0,1,2,0.074,0.069,0.074,0.143,0.0,0.125,0.0,0.394,0.0,0.061,-6.56,-3.5,-114.0,0.15,0.13,-0.45,-0.4,0.05,0.0,0.08,0.0,-0.0,0.0
2026,p2050423,2050423,代木 大和,巨人,セ,25,左投,投,False,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,1.0,,,,,1.0,0.0,,0.69,0.35,0.44,475.0,0.0,,0.34,,,,,0.0,-0.0,0.0
2026,p2106178,2106178,佐々木 俊輔,巨人,セ,44,左打,中,False,86,261,236,32,62,40,14,0,8,29,20,3,2,64,3,6,0,-1.8,1,0,3,3,26,100,0.263,0.326,0.424,0.75,0.161,0.329,0.077,0.245,0.31,0.327,8.38,32.58,135.0,32.56,4.73,30.27,4.39,0.253,0.242,0.683,-1.8,-0.0,-1.8
2026,p1200117,1200117,則本 昂大,巨人,セ,43,右投,投,False,8,12,11,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0.0,0,0,1,0,2,1,0.091,0.091,0.091,0.182,0.0,0.25,0.0,0.583,0.0,0.081,-2.18,-1.07,-96.0,0.09,0.22,-0.42,-1.02,0.064,0.0,0.1,0.0,-0.0,0.0
2026,p2108022,2108022,又木 鉄平,巨人,セ,46,左投,投,False,5,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.25,0.0,0.0,-1.01,-0.64,-172.0,0.0,0.0,-0.24,-1.61,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p1600059,1600059,吉川 尚輝,巨人,セ,2,左打,二,False,40,144,136,16,33,29,3,0,1,7,7,1,1,23,6,0,0,1.2,0,0,0,3,12,39,0.243,0.285,0.287,0.572,0.044,0.286,0.049,0.16,0.3,0.256,-4.27,9.08,68.0,11.1,2.83,11.25,2.86,0.2,0.147,0.5,1.2,-0.0,1.2
2026,p700003,700003,坂本 勇人,巨人,セ,6,右打,三,False,47,114,102,11,15,9,2,0,4,14,11,0,0,33,0,0,0,0.0,0,1,0,2,11,29,0.147,0.228,0.284,0.512,0.137,0.167,0.096,0.289,0.33,0.233,-5.66,4.91,46.0,6.67,2.0,6.98,2.09,0.174,0.245,0.449,0.0,-0.0,0.0
2026,p1500054,1500054,増田 大輝,巨人,セ,0,右打,中,False,29,18,15,1,4,4,0,0,0,0,0,0,0,5,1,0,0,0.2,1,0,3,1,3,4,0.267,0.267,0.267,0.534,0.0,0.4,0.0,0.278,0.0,0.237,-0.82,0.85,51.0,1.07,1.92,0.9,1.62,0.187,0.067,0.417,0.2,-0.0,0.2
2026,p1800024,1800024,増田 陸,巨人,セ,61,右打,一,False,38,113,110,3,28,21,5,0,2,11,1,0,1,29,1,0,0,0.2,3,1,0,2,14,39,0.255,0.265,0.355,0.62,0.1,0.325,0.009,0.257,0.03,0.271,-1.84,8.64,82.0,10.45,3.32,9.86,3.13,0.208,0.127,0.5,0.2,-0.0,0.2
2026,p1700044,1700044,大城 卓三,巨人,セ,24,左打,捕,False,76,243,218,21,58,33,16,1,8,26,21,1,3,74,0,0,1,-0.4,2,0,1,4,27,100,0.266,0.339,0.459,0.798,0.193,0.368,0.086,0.305,0.28,0.349,12.45,34.98,155.0,33.88,5.54,32.22,5.27,0.267,0.303,0.756,0.0,-0.4,-0.4
2026,p2107764,2107764,宇都宮 葵星,巨人,セ,68,左打,走,False,6,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.4,0,0,0,0,1,1,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.0,,0.445,0.27,0.46,245.0,0.5,13.5,0.41,11.07,0.35,0.0,1.0,0.0,-0.4,-0.4
2026,p1300027,1300027,小林 誠司,巨人,セ,22,右打,捕,False,14,12,10,0,1,0,1,0,0,0,2,0,0,3,0,0,0,0.0,0,0,0,1,2,2,0.1,0.25,0.2,0.45,0.1,0.143,0.167,0.25,0.67,0.221,-0.72,0.39,35.0,0.5,1.35,0.2,0.53,0.163,0.3,0.4,0.0,-0.0,0.0
2026,p2110991,2110991,小濱 佑斗,巨人,セ,33,右打,三,False,26,58,54,5,11,9,1,0,1,9,4,0,0,12,0,0,1,-0.4,0,0,0,1,4,15,0.204,0.259,0.278,0.537,0.074,0.244,0.069,0.207,0.33,0.244,-2.33,3.05,57.0,3.88,2.38,3.68,2.26,0.186,0.148,0.432,0.0,-0.4,-0.4
2026,p1500074,1500074,小笠原 慎之介,巨人,セ,98,左投,投,False,4,8,8,0,2,1,0,1,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,4,0.25,0.25,0.5,0.75,0.25,0.5,0.0,0.5,0.0,0.314,0.17,0.91,122.0,1.0,4.5,0.97,4.36,0.237,0.25,0.667,0.0,-0.0,0.0
2026,p1900020,1900020,山瀬 慎之助,巨人,セ,67,右打,捕,False,10,20,20,1,4,2,1,0,1,2,0,0,0,9,0,0,1,-0.4,0,0,0,0,0,8,0.2,0.2,0.4,0.6,0.2,0.3,0.0,0.45,0.0,0.258,-0.56,1.29,70.0,1.6,2.7,1.65,2.78,0.19,0.2,0.5,0.0,-0.4,-0.4
2026,p2000006,2000006,山﨑 伊織,巨人,セ,19,右投,投,False,4,10,8,2,1,0,1,0,0,0,1,0,0,5,0,0,0,0.0,0,0,1,0,0,2,0.125,0.222,0.25,0.472,0.125,0.333,0.1,0.5,0.2,0.218,-0.63,0.3,32.0,0.44,1.5,0.43,1.45,0.162,0.25,0.429,0.0,-0.0,0.0
2026,p1651302,1651302,岡田 悠希,巨人,セ,38,左打,右,False,3,8,7,2,1,1,0,0,0,1,1,0,0,2,0,0,0,0.0,0,0,0,0,1,1,0.143,0.25,0.143,0.393,0.0,0.2,0.125,0.25,0.5,0.198,-0.64,0.1,13.0,0.25,1.12,0.28,1.28,0.148,0.143,0.333,0.0,-0.0,0.0
2026,p1700043,1700043,岸田 行倫,巨人,セ,27,右打,捕,False,58,201,180,15,43,35,4,0,4,15,12,1,3,37,0,0,0,0.0,3,2,4,6,21,59,0.239,0.294,0.328,0.622,0.089,0.277,0.06,0.184,0.32,0.277,-2.18,16.45,88.0,17.55,3.18,17.2,3.12,0.214,0.172,0.517,0.0,-0.0,0.0
2026,p2112330,2112330,平山 功太,巨人,セ,69,右打,右,False,25,83,79,11,23,17,3,1,2,9,3,0,1,16,3,0,0,0.6,0,0,0,0,9,34,0.291,0.325,0.43,0.755,0.139,0.344,0.036,0.193,0.19,0.332,3.03,10.73,139.0,11.06,5.33,11.31,5.45,0.254,0.228,0.732,0.6,-0.0,0.6
2026,p1800028,1800028,戸郷 翔征,巨人,セ,20,右投,投,False,8,16,12,2,3,2,1,0,0,1,1,0,0,5,0,0,0,0.0,0,0,3,0,1,4,0.25,0.308,0.333,0.641,0.083,0.429,0.062,0.312,0.2,0.288,-0.03,1.45,98.0,1.23,2.77,1.33,2.99,0.222,0.167,0.556,0.0,-0.0,0.0
2026,p1100095,1100095,松本 剛,巨人,セ,9,右打,中,False,94,311,277,28,74,63,9,0,2,17,17,0,4,41,13,6,3,-1.0,2,0,13,5,34,89,0.267,0.319,0.321,0.64,0.054,0.308,0.055,0.132,0.41,0.29,-0.08,28.75,100.0,28.37,3.37,28.49,3.39,0.224,0.155,0.575,0.2,-1.2,-1.0
2026,p1450977,1450977,森田 駿哉,巨人,セ,47,左投,投,False,14,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.333,0.0,0.333,0.0,0.0,0.333,0.0,,0.23,-0.16,0.12,44.0,0.0,0.0,0.16,2.16,0.15,0.5,0.5,0.0,-0.0,0.0
2026,p1750321,1750321,泉口 友汰,巨人,セ,35,左打,遊,True,92,364,322,38,80,56,17,1,6,31,28,0,6,49,5,1,0,0.6,9,6,2,6,35,117,0.248,0.315,0.363,0.678,0.115,0.271,0.077,0.135,0.57,0.302,3.79,37.54,111.0,37.47,3.94,39.97,4.2,0.233,0.233,0.627,0.6,-0.0,0.6
2026,p2102410,2102410,浅野 翔吾,巨人,セ,51,右打,左,False,9,28,27,2,5,3,1,0,1,1,1,1,0,6,0,1,0,-0.4,0,0,0,2,3,9,0.185,0.214,0.333,0.547,0.148,0.2,0.036,0.214,0.17,0.224,-1.61,0.98,38.0,1.93,2.08,0.82,0.89,0.18,0.148,0.4,-0.4,-0.0,-0.4
2026,p1951153,1951153,浦田 俊輔,巨人,セ,32,左打,二,True,94,365,327,35,93,81,11,1,0,22,23,1,6,42,30,7,0,3.2,3,2,7,4,19,106,0.284,0.341,0.324,0.665,0.04,0.324,0.063,0.115,0.55,0.3,3.27,37.11,110.0,36.33,3.86,40.53,4.31,0.234,0.199,0.673,3.2,-0.0,3.2
2026,p700069,700069,田中 将大,巨人,セ,11,右打,投,False,9,18,15,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0.0,1,0,3,1,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.389,0.0,0.0,-4.54,-2.87,-172.0,0.0,0.0,-1.66,-2.35,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p1000176,1000176,甲斐 拓也,巨人,セ,10,右打,打,False,6,7,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,1,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.429,0.0,0.0,-1.76,-1.12,-172.0,0.0,0.0,-0.52,-2.02,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p2102672,2102672,皆川 岳飛,巨人,セ,39,左打,右,False,11,16,15,1,2,2,0,0,0,0,1,0,0,5,0,0,0,0.0,0,0,0,0,0,2,0.133,0.188,0.133,0.321,0.0,0.2,0.062,0.312,0.2,0.154,-1.89,-0.4,-27.0,0.38,0.78,0.13,0.27,0.118,0.067,0.231,0.0,-0.0,0.0
2026,p2103888,2103888,知念 大成,巨人,セ,94,左打,右,False,15,29,29,4,8,7,1,0,0,2,0,0,0,4,0,0,0,0.0,0,0,0,1,2,9,0.276,0.276,0.31,0.586,0.034,0.32,0.0,0.138,0.0,0.259,-0.79,1.9,71.0,2.48,3.05,1.93,2.37,0.202,0.034,0.409,0.0,-0.0,0.0
2026,p2116069,2116069,石塚 裕惺,巨人,セ,23,右打,三,False,20,72,64,7,16,12,3,1,0,6,6,0,2,15,0,0,0,0.0,1,0,0,0,6,21,0.25,0.333,0.328,0.661,0.078,0.327,0.083,0.208,0.4,0.301,0.71,7.38,111.0,7.0,3.94,7.48,4.21,0.232,0.203,0.604,0.0,-0.0,0.0
2026,p2118993,2118993,竹丸 和幸,巨人,セ,21,左投,投,False,16,30,25,1,2,2,0,0,0,2,2,0,0,17,0,0,0,0.0,0,0,2,0,2,2,0.08,0.148,0.08,0.228,0.0,0.25,0.067,0.567,0.12,0.117,-4.51,-1.73,-62.0,0.3,0.32,-0.45,-0.48,0.087,0.08,0.174,0.0,-0.0,0.0
2026,p2100225,2100225,笹原 操希,巨人,セ,95,右打,右,False,31,86,81,6,18,10,6,0,2,12,4,0,0,23,1,1,0,-0.2,0,0,1,4,8,30,0.222,0.259,0.37,0.629,0.148,0.286,0.047,0.267,0.17,0.276,-1.02,6.95,87.0,7.76,3.04,6.13,2.4,0.209,0.198,0.515,-0.2,-0.0,-0.2
2026,p2000070,2000070,若林 楽人,巨人,セ,59,右打,打,False,26,46,42,3,7,6,1,0,0,0,4,0,0,13,0,0,0,0.0,0,0,0,0,2,8,0.167,0.239,0.19,0.429,0.023,0.241,0.087,0.283,0.31,0.204,-3.45,0.82,19.0,1.91,1.48,1.83,1.41,0.155,0.119,0.343,0.0,-0.0,0.0
2026,p2105013,2105013,萩尾 匡也,巨人,セ,12,右打,打,False,4,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.2,0,0,0,0,0,0,0.0,0.333,0.0,0.333,0.0,0.0,0.333,0.0,,0.23,-0.16,0.12,44.0,0.0,0.0,0.34,4.59,0.15,1.0,1.0,0.2,-0.0,0.2
2026,p1850035,1850035,西舘 勇陽,巨人,セ,17,右投,投,False,6,10,10,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0.0,1,0,0,0,1,1,0.1,0.1,0.1,0.2,0.0,0.333,0.0,0.7,0.0,0.089,-1.75,-0.82,-88.0,0.1,0.3,-0.37,-1.1,0.07,0.0,0.111,0.0,-0.0,0.0
2026,p2103689,2103689,赤星 優志,巨人,セ,31,右投,投,False,31,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.333,0.0,0.0,-0.76,-0.48,-172.0,0.0,0.0,-0.15,-1.33,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p2107874,2107874,門脇 誠,巨人,セ,5,左打,三,False,58,57,50,8,8,5,2,1,0,5,4,2,0,8,3,1,0,0.2,2,0,3,0,4,12,0.16,0.222,0.24,0.462,0.08,0.19,0.07,0.14,0.5,0.192,-4.85,0.44,8.0,2.67,1.57,2.66,1.56,0.16,0.2,0.442,0.2,-0.0,0.2
2026,p1600125,1600125,アドゥワ 誠,広島,セ,48,右投,投,False,6,3,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,1,0.333,0.333,0.333,0.666,0.0,0.5,0.0,0.333,0.0,0.297,0.02,0.3,106.0,0.33,4.5,0.31,4.21,0.233,0.0,0.5,0.0,-0.0,0.0
2026,p2108238,2108238,ターノック,広島,セ,42,右投,投,False,8,10,7,0,2,1,1,0,0,0,0,0,0,3,0,0,0,0.0,0,0,3,0,0,3,0.286,0.286,0.429,0.715,0.143,0.5,0.0,0.3,0.0,0.309,0.16,1.09,117.0,0.86,2.89,0.87,2.92,0.236,0.143,0.6,0.0,-0.0,0.0
2026,p2114882,2114882,ファビアン,広島,セ,61,右打,左,False,69,271,248,24,57,32,9,1,15,34,12,0,7,47,0,0,1,-0.4,1,4,0,4,21,113,0.23,0.28,0.456,0.736,0.226,0.221,0.044,0.173,0.26,0.319,6.77,31.89,127.0,32.16,4.36,34.01,4.61,0.24,0.302,0.677,0.0,-0.4,-0.4
2026,p1961927,1961927,モンテロ,広島,セ,95,右打,一,False,90,264,233,21,58,39,10,0,9,36,27,2,1,62,0,0,2,-0.8,3,3,0,3,19,95,0.249,0.326,0.408,0.734,0.159,0.297,0.102,0.235,0.44,0.322,7.29,31.76,130.0,31.3,4.67,32.75,4.89,0.249,0.279,0.691,0.0,-0.8,-0.8
2026,p1700068,1700068,中村 奨成,広島,セ,96,右打,右,False,32,81,72,4,13,12,1,0,0,0,3,0,0,10,0,0,1,-0.4,0,0,6,0,7,14,0.181,0.213,0.194,0.407,0.013,0.21,0.037,0.123,0.3,0.187,-7.25,0.25,3.0,2.99,1.24,2.59,1.08,0.144,0.056,0.288,0.0,-0.4,-0.4
2026,p2107875,2107875,久保 修,広島,セ,56,右打,打,False,11,5,4,0,1,1,0,0,0,0,1,0,0,2,1,0,0,0.2,0,0,0,0,0,1,0.25,0.4,0.25,0.65,0.0,0.5,0.2,0.4,0.5,0.316,0.11,0.58,124.0,0.4,3.6,0.73,6.61,0.243,0.5,1.0,0.2,-0.0,0.2
2026,p2000066,2000066,二俣 翔一,広島,セ,99,右打,打,False,33,59,55,2,11,8,1,1,1,5,1,0,1,22,0,0,0,0.0,0,1,0,1,7,17,0.2,0.224,0.309,0.533,0.109,0.303,0.017,0.373,0.05,0.233,-2.91,2.55,47.0,3.88,2.28,3.74,2.2,0.178,0.145,0.422,0.0,-0.0,0.0
2026,p2050203,2050203,佐々木 泰,広島,セ,10,右打,三,False,80,259,245,18,65,53,7,1,4,11,12,0,1,32,2,1,2,-0.8,5,0,0,3,36,86,0.265,0.302,0.351,0.653,0.086,0.292,0.046,0.124,0.38,0.291,0.24,24.25,101.0,26.0,3.82,25.23,3.7,0.224,0.143,0.549,0.0,-0.8,-0.8
2026,p2112143,2112143,佐藤 啓介,広島,セ,94,左打,打,False,39,60,56,3,11,11,0,0,0,6,2,0,1,12,0,0,0,0.0,0,1,0,2,6,11,0.196,0.233,0.196,0.429,0.0,0.244,0.033,0.2,0.17,0.198,-4.79,0.77,14.0,2.61,1.47,2.0,1.13,0.154,0.054,0.298,0.0,-0.0,0.0
2026,p1950955,1950955,前川 誠太,広島,セ,93,右打,打,False,25,25,21,2,2,2,0,0,0,2,3,0,0,6,0,0,0,0.0,0,0,1,0,0,2,0.095,0.208,0.095,0.303,0.0,0.133,0.12,0.24,0.5,0.16,-2.82,-0.5,-21.0,0.42,0.56,0.3,0.41,0.117,0.143,0.263,0.0,-0.0,0.0
2026,p2110422,2110422,勝田 成,広島,セ,0,左打,遊,False,67,141,121,6,19,17,2,0,0,4,11,1,3,21,4,1,0,0.4,1,1,5,0,14,21,0.157,0.243,0.174,0.417,0.017,0.188,0.078,0.149,0.52,0.198,-11.27,1.8,14.0,5.13,1.27,6.23,1.54,0.153,0.157,0.379,0.4,-0.0,0.4
2026,p1850405,1850405,名原 典彦,広島,セ,92,右打,右,False,55,228,214,26,55,42,7,3,3,13,8,0,3,32,5,4,0,-0.6,1,1,2,1,16,77,0.257,0.292,0.36,0.652,0.103,0.289,0.035,0.14,0.25,0.288,-0.36,20.77,98.0,22.59,3.65,22.35,3.61,0.221,0.159,0.567,-0.6,-0.0,-0.6
2026,p1600124,1600124,坂倉 将吾,広島,セ,31,左打,一,True,98,399,352,34,90,60,18,1,11,52,42,4,3,75,3,3,1,-1.0,9,2,0,4,29,143,0.256,0.338,0.406,0.744,0.15,0.295,0.105,0.188,0.56,0.327,13.04,50.02,135.0,48.63,4.84,49.44,4.93,0.254,0.278,0.71,-0.6,-0.4,-1.0
2026,p1300057,1300057,大瀬良 大地,広島,セ,14,右投,投,False,2,2,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,1,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.445,0.27,0.46,245.0,0.5,13.5,0.4,10.85,0.35,0.0,1.0,0.0,-0.0,0.0
2026,p1800079,1800079,大盛 穂,広島,セ,59,左打,中,False,90,277,258,29,58,43,7,3,5,17,11,1,1,72,11,5,1,-0.2,0,0,7,2,16,86,0.225,0.259,0.333,0.592,0.108,0.293,0.04,0.26,0.15,0.261,-7.03,18.65,73.0,22.3,2.81,22.19,2.8,0.2,0.178,0.527,0.2,-0.4,-0.2
2026,p1800072,1800072,小園 海斗,広島,セ,5,左打,遊,True,100,398,366,28,94,78,12,3,1,23,25,1,4,49,4,2,0,0.0,4,1,2,5,38,115,0.257,0.311,0.314,0.625,0.057,0.293,0.063,0.123,0.51,0.281,-3.03,33.86,92.0,35.81,3.43,35.78,3.43,0.218,0.142,0.53,0.0,-0.0,0.0
2026,p2114807,2114807,岡本 駿,広島,セ,53,右投,投,False,16,23,20,1,1,1,0,0,0,1,1,0,0,13,0,0,0,0.0,0,0,2,0,1,1,0.05,0.095,0.05,0.145,0.0,0.143,0.043,0.565,0.08,0.075,-4.29,-2.16,-101.0,0.1,0.12,-0.89,-1.15,0.055,0.05,0.105,0.0,-0.0,0.0
2026,p2110164,2110164,平川 蓮,広島,セ,51,左打,中右,False,29,109,102,5,19,14,4,0,1,11,5,1,1,36,0,0,0,0.0,0,0,1,1,13,26,0.186,0.231,0.255,0.486,0.069,0.277,0.046,0.33,0.14,0.216,-7.0,3.11,31.0,6.02,1.91,5.18,1.65,0.168,0.127,0.381,0.0,-0.0,0.0
2026,p1600123,1600123,床田 寛樹,広島,セ,19,左投,投,False,15,32,28,0,4,4,0,0,0,2,1,0,0,10,0,0,0,0.0,1,0,3,1,3,4,0.143,0.172,0.143,0.315,0.0,0.222,0.031,0.312,0.1,0.147,-3.99,-1.02,-34.0,0.69,0.67,-0.15,-0.14,0.113,0.036,0.2,0.0,-0.0,0.0
2026,p1900058,1900058,持丸 泰輝,広島,セ,57,左打,捕,False,70,213,174,16,33,22,6,0,5,13,29,1,2,51,0,0,0,0.0,0,1,7,6,15,54,0.19,0.311,0.31,0.621,0.12,0.235,0.136,0.239,0.57,0.285,-0.88,18.87,96.0,16.86,2.94,18.3,3.19,0.217,0.299,0.578,0.0,-0.0,0.0
2026,p2107847,2107847,斉藤 優汰,広島,セ,47,右投,投,False,6,9,8,1,1,1,0,0,0,0,1,0,0,3,0,0,0,0.0,0,0,0,0,2,1,0.125,0.222,0.125,0.347,0.0,0.2,0.111,0.333,0.33,0.176,-0.9,-0.06,-7.0,0.22,0.86,0.19,0.72,0.131,0.125,0.286,0.0,-0.0,0.0
2026,p1800074,1800074,林 晃汰,広島,セ,44,左打,打,False,8,13,11,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0.0,0,0,0,1,0,0,0.0,0.154,0.0,0.154,0.0,0.0,0.154,0.231,0.67,0.106,-2.08,-0.87,-72.0,0.0,0.0,-0.7,-1.58,0.069,0.182,0.167,0.0,-0.0,0.0
2026,p2000060,2000060,栗林 良吏,広島,セ,20,右投,投,False,12,26,21,1,1,1,0,0,0,0,0,0,0,12,0,0,0,0.0,0,0,5,0,0,1,0.048,0.048,0.048,0.096,0.0,0.111,0.0,0.462,0.0,0.042,-5.6,-3.19,-132.0,0.05,0.05,-1.2,-1.29,0.034,0.0,0.05,0.0,-0.0,0.0
