date,game_id,home,away,stadium,inning,top_bottom,half,batting_team,fielding_team,atbat_index,atbat_no,batter,batter_id,batter_key,bat_hand,pitcher,pitcher_id,pitcher_key,pit_hand,outs,r1,r2,r3,risp,pitches,result,out_type,direction,pa,ab,hit,single,double,triple,hr,bb,ibb,hbp,so,sf,sh,gidp,error,rbi
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,5,裏,5裏,楽天,ロッテ,0520500,38,中島 大輔,1950278,p1950278,左打,ジャクソン,2103904,p2103904,右投,3,True,False,True,True,2,中フライ,,中,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,6,表,6表,ロッテ,楽天,0610100,39,山口 航輝,1800053,p1800053,右打,泰 勝利,2102124,p2102124,左投,1,False,False,False,False,5,見逃し三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,6,表,6表,ロッテ,楽天,0610200,40,佐藤 都志也,1900081,p1900081,左打,泰 勝利,2102124,p2102124,左投,2,False,False,False,False,2,左フライ,,左,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,6,表,6表,ロッテ,楽天,0610300,41,ソト,1700020,p1700020,右打,泰 勝利,2102124,p2102124,左投,2,False,False,False,False,2,左安打,,左,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,6,表,6表,ロッテ,楽天,0610400,42,寺地 隆成,2102926,p2102926,左打,泰 勝利,2102124,p2102124,左投,3,True,False,False,False,4,三ゴロ,ゴロ,三,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,6,裏,6裏,楽天,ロッテ,0620100,43,佐藤 直樹,1900100,p1900100,右打,ジャクソン,2103904,p2103904,右投,1,False,False,False,False,6,捕フライ,,捕,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,6,裏,6裏,楽天,ロッテ,0620200,44,黒川 史陽,1900113,p1900113,左打,ジャクソン,2103904,p2103904,右投,2,False,False,False,False,5,二ゴロ,ゴロ,二,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,6,裏,6裏,楽天,ロッテ,0620300,45,辰己 涼介,1800117,p1800117,左打,ジャクソン,2103904,p2103904,右投,3,False,False,False,False,6,三ファウルフライ,,三,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,7,表,7表,ロッテ,楽天,0710100,46,友杉 篤輝,2106798,p2106798,右打,内 星龍,2000126,p2000126,右投,0,False,False,False,False,4,四球,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,7,表,7表,ロッテ,楽天,0710200,47,ポランコ,1460080,p1460080,左打,内 星龍,2000126,p2000126,右投,1,True,False,False,False,4,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,7,表,7表,ロッテ,楽天,0710300,48,小川 龍成,2000089,p2000089,左打,内 星龍,2000126,p2000126,右投,2,True,False,False,False,7,遊ゴロ,ゴロ,遊,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,7,表,7表,ロッテ,楽天,0710400,49,藤原 恭大,1800050,p1800050,左打,内 星龍,2000126,p2000126,右投,3,True,False,False,False,4,見逃し三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,7,裏,7裏,楽天,ロッテ,0720100,50,マッカスカー,2122300,p2122300,右打,ジャクソン,2103904,p2103904,右投,0,False,False,False,False,4,左本塁打 ＋1点,,左,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,7,裏,7裏,楽天,ロッテ,0720200,51,渡邊 佳明,1800122,p1800122,左打,ジャクソン,2103904,p2103904,右投,1,False,False,False,False,1,左フライ,,左,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,7,裏,7裏,楽天,ロッテ,0720300,52,浅村 栄斗,900056,p900056,右打,ジャクソン,2103904,p2103904,右投,2,False,False,False,False,4,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,7,裏,7裏,楽天,ロッテ,0720400,53,村林 一輝,1600007,p1600007,右打,ジャクソン,2103904,p2103904,右投,2,False,False,False,False,7,四球,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,7,裏,7裏,楽天,ロッテ,0720500,54,YG安田,2103740,p2103740,左打,ジャクソン,2103904,p2103904,右投,3,True,False,False,False,3,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,8,表,8表,ロッテ,楽天,0810100,55,西川 史礁,1950286,p1950286,右打,内 星龍,2000126,p2000126,右投,1,False,False,False,False,5,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,8,表,8表,ロッテ,楽天,0810200,56,山口 航輝,1800053,p1800053,右打,内 星龍,2000126,p2000126,右投,1,False,False,False,False,3,左本塁打 ＋1点,,左,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,8,表,8表,ロッテ,楽天,0810300,57,佐藤 都志也,1900081,p1900081,左打,内 星龍,2000126,p2000126,右投,1,False,False,False,False,6,四球,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,8,表,8表,ロッテ,楽天,0810400,58,ソト,1700020,p1700020,右打,内 星龍,2000126,p2000126,右投,2,True,False,False,False,1,中フライ,,中,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,8,表,8表,ロッテ,楽天,0810500,59,寺地 隆成,2102926,p2102926,左打,内 星龍,2000126,p2000126,右投,2,True,False,False,False,6,左安打,,左,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,8,表,8表,ロッテ,楽天,0810600,60,友杉 篤輝,2106798,p2106798,右打,内 星龍,2000126,p2000126,右投,3,True,True,False,True,8,遊ゴロ,ゴロ,遊,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,8,裏,8裏,楽天,ロッテ,0820100,61,中島 大輔,1950278,p1950278,左打,高野 脩汰,2105534,p2105534,左投,0,False,False,False,False,2,遊安打,,遊,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,8,裏,8裏,楽天,ロッテ,0820200,62,佐藤 直樹,1900100,p1900100,右打,高野 脩汰,2105534,p2105534,左投,0,True,False,False,False,4,中2塁打,,中,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,8,裏,8裏,楽天,ロッテ,0820300,63,黒川 史陽,1900113,p1900113,左打,高野 脩汰,2105534,p2105534,左投,1,False,True,True,True,4,二フライ,,二,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,8,裏,8裏,楽天,ロッテ,0820400,64,辰己 涼介,1800117,p1800117,左打,高野 脩汰,2105534,p2105534,左投,2,False,True,True,True,1,二ゴロ ＋1点,ゴロ,二,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,8,裏,8裏,楽天,ロッテ,0820500,65,マッカスカー,2122300,p2122300,右打,高野 脩汰,2105534,p2105534,左投,3,False,False,True,True,2,遊ゴロ,ゴロ,遊,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,9,表,9表,ロッテ,楽天,0910100,66,ポランコ,1460080,p1460080,左打,柴田 大地,2103765,p2103765,右投,1,False,False,False,False,4,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,9,表,9表,ロッテ,楽天,0910200,67,小川 龍成,2000089,p2000089,左打,柴田 大地,2103765,p2103765,右投,1,False,False,False,False,2,二安打,,二,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,9,表,9表,ロッテ,楽天,0910300,68,藤原 恭大,1800050,p1800050,左打,柴田 大地,2103765,p2103765,右投,2,True,False,False,False,4,遊ゴロ,ゴロ,遊,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,9,表,9表,ロッテ,楽天,0910400,69,西川 史礁,1950286,p1950286,右打,柴田 大地,2103765,p2103765,右投,3,True,False,False,False,4,遊ゴロ,ゴロ,遊,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,9,裏,9裏,楽天,ロッテ,0920100,70,渡邊 佳明,1800122,p1800122,左打,横山 陸人,1900083,p1900083,右投,1,False,False,False,False,2,左フライ,,左,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,9,裏,9裏,楽天,ロッテ,0920200,71,浅村 栄斗,900056,p900056,右打,横山 陸人,1900083,p1900083,右投,2,False,False,False,False,4,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039072,楽天,ロッテ,楽天モバイル,9,裏,9裏,楽天,ロッテ,0920300,72,村林 一輝,1600007,p1600007,右打,横山 陸人,1900083,p1900083,右投,3,False,False,False,False,4,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,1,表,1表,西武,ソフトバンク,0110100,1,カナリオ,2117028,p2117028,右打,上沢 直之,1100099,p1100099,右投,1,False,False,False,False,3,右フライ,,右,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,1,表,1表,西武,ソフトバンク,0110200,2,滝澤 夏央,2103618,p2103618,左打,上沢 直之,1100099,p1100099,右投,1,False,False,False,False,3,中安打,,中,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,1,表,1表,西武,ソフトバンク,0110300,3,長谷川 信哉,2000075,p2000075,右打,上沢 直之,1100099,p1100099,右投,2,True,False,False,False,5,三フライ,,三,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,1,表,1表,西武,ソフトバンク,0110400,4,ネビン,2101047,p2101047,右打,上沢 直之,1100099,p1100099,右投,2,True,False,False,False,2,ボール,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,1,裏,1裏,ソフトバンク,西武,0120100,5,正木 智也,2103735,p2103735,右打,平良 海馬,1700124,p1700124,右投,1,False,False,False,False,1,二ゴロ,ゴロ,二,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,1,裏,1裏,ソフトバンク,西武,0120200,6,周東 佑京,1700135,p1700135,左打,平良 海馬,1700124,p1700124,右投,2,False,False,False,False,3,二ゴロ,ゴロ,二,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,1,裏,1裏,ソフトバンク,西武,0120300,7,近藤 健介,1100097,p1100097,左打,平良 海馬,1700124,p1700124,右投,3,False,False,False,False,5,二ゴロ,ゴロ,二,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,2,表,2表,西武,ソフトバンク,0210100,8,林 安可,1660299,p1660299,左打,上沢 直之,1100099,p1100099,右投,1,False,False,False,False,3,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,2,表,2表,西武,ソフトバンク,0210200,9,小島 大河,2050145,p2050145,左打,上沢 直之,1100099,p1100099,右投,2,False,False,False,False,9,一ゴロ,ゴロ,一,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,2,表,2表,西武,ソフトバンク,0210300,10,石井 一成,1600134,p1600134,左打,上沢 直之,1100099,p1100099,右投,3,False,False,False,False,6,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,2,裏,2裏,ソフトバンク,西武,0220100,11,栗原 陵矢,1400127,p1400127,左打,平良 海馬,1700124,p1700124,右投,1,False,False,False,False,1,二ゴロ,ゴロ,二,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,2,裏,2裏,ソフトバンク,西武,0220200,12,牧原 大成,1000175,p1000175,左打,平良 海馬,1700124,p1700124,右投,2,False,False,False,False,5,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,2,裏,2裏,ソフトバンク,西武,0220300,13,柳町 達,1900104,p1900104,左打,平良 海馬,1700124,p1700124,右投,2,False,False,False,False,3,二安打,,二,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,2,裏,2裏,ソフトバンク,西武,0220400,14,柳田 悠岐,1000128,p1000128,左打,平良 海馬,1700124,p1700124,右投,2,True,False,False,False,5,二安打,,二,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,2,裏,2裏,ソフトバンク,西武,0220500,15,海野 隆司,1900101,p1900101,右打,平良 海馬,1700124,p1700124,右投,3,True,True,False,True,4,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,3,表,3表,西武,ソフトバンク,0310100,16,渡部 聖弥,1950417,p1950417,右打,上沢 直之,1100099,p1100099,右投,1,False,False,False,False,5,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,3,表,3表,西武,ソフトバンク,0310200,17,西川 愛也,1700122,p1700122,左打,上沢 直之,1100099,p1100099,右投,1,False,False,False,False,3,一エラー,失策,一,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,3,表,3表,西武,ソフトバンク,0310300,18,カナリオ,2117028,p2117028,右打,上沢 直之,1100099,p1100099,右投,2,True,False,False,False,2,中フライ,,中,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,3,表,3表,西武,ソフトバンク,0310400,19,滝澤 夏央,2103618,p2103618,左打,上沢 直之,1100099,p1100099,右投,2,True,False,False,False,4,左安打,,左,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,3,表,3表,西武,ソフトバンク,0310500,20,長谷川 信哉,2000075,p2000075,右打,上沢 直之,1100099,p1100099,右投,3,True,True,False,True,3,三ゴロ,ゴロ,三,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,3,裏,3裏,ソフトバンク,西武,0320100,21,庄子 雄大,1950149,p1950149,左打,平良 海馬,1700124,p1700124,右投,0,False,False,False,False,3,三エラー,失策,三,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,3,裏,3裏,ソフトバンク,西武,0320200,22,正木 智也,2103735,p2103735,右打,平良 海馬,1700124,p1700124,右投,0,True,False,False,False,3,見逃し,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,3,裏,3裏,ソフトバンク,西武,0320300,23,周東 佑京,1700135,p1700135,左打,平良 海馬,1700124,p1700124,右投,2,False,True,False,True,2,二ゴロ,ゴロ,二,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,3,裏,3裏,ソフトバンク,西武,0320400,24,近藤 健介,1100097,p1100097,左打,平良 海馬,1700124,p1700124,右投,3,False,False,True,True,3,遊ゴロ,ゴロ,遊,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,4,表,4表,西武,ソフトバンク,0410100,25,ネビン,2101047,p2101047,右打,上沢 直之,1100099,p1100099,右投,1,False,False,False,False,1,遊ゴロ,ゴロ,遊,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,4,表,4表,西武,ソフトバンク,0410200,26,林 安可,1660299,p1660299,左打,上沢 直之,1100099,p1100099,右投,2,False,False,False,False,8,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,4,表,4表,西武,ソフトバンク,0410300,27,小島 大河,2050145,p2050145,左打,上沢 直之,1100099,p1100099,右投,3,False,False,False,False,5,二ゴロ,ゴロ,二,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,4,裏,4裏,ソフトバンク,西武,0420100,28,栗原 陵矢,1400127,p1400127,左打,平良 海馬,1700124,p1700124,右投,0,False,False,False,False,5,四球,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,4,裏,4裏,ソフトバンク,西武,0420200,29,牧原 大成,1000175,p1000175,左打,平良 海馬,1700124,p1700124,右投,0,True,False,False,False,1,右安打,,右,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,4,裏,4裏,ソフトバンク,西武,0420300,30,柳町 達,1900104,p1900104,左打,平良 海馬,1700124,p1700124,右投,1,True,True,False,True,4,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,4,裏,4裏,ソフトバンク,西武,0420400,31,柳田 悠岐,1000128,p1000128,左打,平良 海馬,1700124,p1700124,右投,1,True,True,False,True,6,左安打,,左,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,4,裏,4裏,ソフトバンク,西武,0420500,32,海野 隆司,1900101,p1900101,右打,平良 海馬,1700124,p1700124,右投,1,True,True,True,True,3,左2塁打 ＋2点,,左,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,4,裏,4裏,ソフトバンク,西武,0420600,33,庄子 雄大,1950149,p1950149,左打,平良 海馬,1700124,p1700124,右投,2,False,True,True,True,5,三ファウルフライ,,三,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,4,裏,4裏,ソフトバンク,西武,0420700,34,正木 智也,2103735,p2103735,右打,平良 海馬,1700124,p1700124,右投,2,False,True,True,True,7,三ゴロ ＋1点,ゴロ,三,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,4,裏,4裏,ソフトバンク,西武,0420800,35,周東 佑京,1700135,p1700135,左打,平良 海馬,1700124,p1700124,右投,2,True,False,True,True,5,左安打 ＋1点,,左,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,4,裏,4裏,ソフトバンク,西武,0420900,36,近藤 健介,1100097,p1100097,左打,平良 海馬,1700124,p1700124,右投,3,True,True,False,True,3,遊フライ,,遊,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,5,表,5表,西武,ソフトバンク,0510100,37,石井 一成,1600134,p1600134,左打,上沢 直之,1100099,p1100099,右投,0,False,False,False,False,2,右安打,,右,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,5,表,5表,西武,ソフトバンク,0510200,38,渡部 聖弥,1950417,p1950417,右打,上沢 直之,1100099,p1100099,右投,0,True,False,False,False,3,中安打,,中,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,5,表,5表,西武,ソフトバンク,0510300,39,西川 愛也,1700122,p1700122,左打,上沢 直之,1100099,p1100099,右投,1,True,True,False,True,7,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,5,表,5表,西武,ソフトバンク,0510400,40,カナリオ,2117028,p2117028,右打,上沢 直之,1100099,p1100099,右投,2,True,True,False,True,3,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,5,表,5表,西武,ソフトバンク,0510500,41,滝澤 夏央,2103618,p2103618,左打,上沢 直之,1100099,p1100099,右投,3,True,True,False,True,4,二ゴロ,ゴロ,二,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,5,裏,5裏,ソフトバンク,西武,0520100,42,栗原 陵矢,1400127,p1400127,左打,平良 海馬,1700124,p1700124,右投,1,False,False,False,False,4,右フライ,,右,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,5,裏,5裏,ソフトバンク,西武,0520200,43,牧原 大成,1000175,p1000175,左打,平良 海馬,1700124,p1700124,右投,1,False,False,False,False,1,右安打,,右,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,5,裏,5裏,ソフトバンク,西武,0520300,44,柳町 達,1900104,p1900104,左打,平良 海馬,1700124,p1700124,右投,2,True,False,False,False,7,右フライ,,右,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,5,裏,5裏,ソフトバンク,西武,0520400,45,柳田 悠岐,1000128,p1000128,左打,平良 海馬,1700124,p1700124,右投,3,True,False,False,False,1,二ゴロ,ゴロ,二,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,6,表,6表,西武,ソフトバンク,0610100,46,長谷川 信哉,2000075,p2000075,右打,上沢 直之,1100099,p1100099,右投,1,False,False,False,False,3,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,6,表,6表,西武,ソフトバンク,0610200,47,ネビン,2101047,p2101047,右打,上沢 直之,1100099,p1100099,右投,2,False,False,False,False,4,三ゴロ,ゴロ,三,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,6,表,6表,西武,ソフトバンク,0610300,48,林 安可,1660299,p1660299,左打,上沢 直之,1100099,p1100099,右投,3,False,False,False,False,2,一ゴロ,ゴロ,一,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,6,裏,6裏,ソフトバンク,西武,0620100,49,海野 隆司,1900101,p1900101,右打,平良 海馬,1700124,p1700124,右投,1,False,False,False,False,6,右フライ,,右,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,6,裏,6裏,ソフトバンク,西武,0620200,50,庄子 雄大,1950149,p1950149,左打,平良 海馬,1700124,p1700124,右投,1,False,False,False,False,5,四球,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,6,裏,6裏,ソフトバンク,西武,0620300,51,正木 智也,2103735,p2103735,右打,平良 海馬,1700124,p1700124,右投,1,True,False,False,False,3,ボール,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,6,裏,6裏,ソフトバンク,西武,0620400,52,周東 佑京,1700135,p1700135,左打,平良 海馬,1700124,p1700124,右投,3,False,True,False,True,1,右フライ,,右,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,7,表,7表,西武,ソフトバンク,0710100,53,小島 大河,2050145,p2050145,左打,オスナ,1560184,p1560184,右投,1,False,False,False,False,3,遊フライ,,遊,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,7,表,7表,西武,ソフトバンク,0710200,54,石井 一成,1600134,p1600134,左打,オスナ,1560184,p1560184,右投,2,False,False,False,False,3,二ゴロ,ゴロ,二,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,7,表,7表,西武,ソフトバンク,0710300,55,渡部 聖弥,1950417,p1950417,右打,オスナ,1560184,p1560184,右投,3,False,False,False,False,1,一ファウルフライ,,一,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,7,裏,7裏,ソフトバンク,西武,0720100,56,近藤 健介,1100097,p1100097,左打,中村 祐太,1300061,p1300061,右投,1,False,False,False,False,5,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,7,裏,7裏,ソフトバンク,西武,0720200,57,栗原 陵矢,1400127,p1400127,左打,中村 祐太,1300061,p1300061,右投,1,False,False,False,False,6,右本塁打 ＋1点,,右,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2026-06-30,2021039073,ソフトバンク,西武,東京ドーム,7,裏,7裏,ソフトバンク,西武,0720300,58,牧原 大成,1000175,p1000175,左打,中村 祐太,1300061,p1300061,右投,2,False,False,False,False,3,中フライ,,中,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
