date,game_id,team,opponent,is_home,player,player_id,player_key,order,position,is_starter,sub_type,season_avg,ab,runs,hits,rbi,so,bb,hbp,sac,sb,errors,hr
2026-07-01,2021039074,ヤクルト,巨人,False,赤羽 由紘,2000031,p2000031,1,一,True,,0.241,5,0,0,0,2,0,0,0,0,0,0
2026-07-01,2021039074,ヤクルト,巨人,False,増田 珠,1700131,p1700131,2,右左,True,,0.278,4,1,2,0,0,0,0,0,0,0,0
2026-07-01,2021039074,ヤクルト,巨人,False,長岡 秀樹,1900028,p1900028,3,遊,True,,0.239,4,0,1,0,0,0,0,0,0,0,0
2026-07-01,2021039074,ヤクルト,巨人,False,サンタナ,2000135,p2000135,4,左,True,,0.259,1,0,1,1,0,2,0,0,0,0,0
2026-07-01,2021039074,ヤクルト,巨人,False,モンテル,2107178,p2107178,4,走右,False,代走,0.405,1,0,1,0,0,0,0,0,0,0,0
2026-07-01,2021039074,ヤクルト,巨人,False,岩田 幸宏,2103917,p2103917,5,中,True,,0.262,3,0,1,0,0,1,0,0,0,0,0
2026-07-01,2021039074,ヤクルト,巨人,False,松下 歩叶,2116854,p2116854,6,三,True,,0.205,0,0,0,0,0,0,1,0,0,0,0
2026-07-01,2021039074,ヤクルト,巨人,False,武岡 龍世,1900029,p1900029,6,走三,False,代走,0.231,3,0,0,0,2,0,0,0,0,1,0
2026-07-01,2021039074,ヤクルト,巨人,False,中村 悠平,900044,p900044,7,捕,True,,0.2,3,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039074,ヤクルト,巨人,False,塩見 泰隆,1700087,p1700087,7,打,False,代打,0.22,1,0,0,0,1,0,0,0,0,0,0
2026-07-01,2021039074,ヤクルト,巨人,False,石井 巧,1850772,p1850772,8,二,True,,0.115,3,0,0,0,1,1,0,0,0,0,0
2026-07-01,2021039074,ヤクルト,巨人,False,奥川 恭伸,1900024,p1900024,9,投,True,,0.0,3,0,0,0,2,0,0,0,0,0,0
2026-07-01,2021039074,ヤクルト,巨人,False,廣澤 優,2105626,p2105626,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039074,ヤクルト,巨人,False,オスナ,2000133,p2000133,9,打,False,代打,0.227,1,0,1,0,0,0,0,0,0,0,0
2026-07-01,2021039074,ヤクルト,巨人,False,山野辺 翔,1800082,p1800082,9,走,False,代走,,0,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039074,巨人,ヤクルト,True,浦田 俊輔,1951153,p1951153,1,二,True,,0.267,4,2,2,0,1,0,0,0,1,0,0
2026-07-01,2021039074,巨人,ヤクルト,True,松本 剛,1100095,p1100095,2,左,True,,0.286,3,0,2,1,0,1,0,0,0,0,0
2026-07-01,2021039074,巨人,ヤクルト,True,泉口 友汰,1750321,p1750321,3,遊,True,,0.233,4,0,2,1,1,0,0,0,0,0,0
2026-07-01,2021039074,巨人,ヤクルト,True,ダルベック,1561820,p1561820,4,三一,True,,0.249,4,0,0,0,2,0,0,0,0,0,0
2026-07-01,2021039074,巨人,ヤクルト,True,大城 卓三,1700044,p1700044,5,一,True,,0.287,3,0,0,0,0,1,0,0,0,0,0
2026-07-01,2021039074,巨人,ヤクルト,True,マルティネス,1700010,p1700010,5,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039074,巨人,ヤクルト,True,岸田 行倫,1700043,p1700043,6,捕,True,,0.267,4,0,1,0,1,0,0,0,0,0,0
2026-07-01,2021039074,巨人,ヤクルト,True,キャベッジ,2118420,p2118420,7,中,True,,0.249,4,0,1,0,1,0,0,0,0,0,0
2026-07-01,2021039074,巨人,ヤクルト,True,増田 大輝,1500054,p1500054,7,中,False,守備,0.444,0,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039074,巨人,ヤクルト,True,中山 礼都,2000007,p2000007,8,右,True,,0.174,3,0,1,0,0,0,0,0,0,0,0
2026-07-01,2021039074,巨人,ヤクルト,True,西舘 勇陽,1850035,p1850035,9,投,True,,0.0,0,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039074,巨人,ヤクルト,True,田和 廉,2118291,p2118291,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039074,巨人,ヤクルト,True,浅野 翔吾,2102410,p2102410,9,打,False,代打,0.167,1,0,0,0,1,0,0,0,0,0,0
2026-07-01,2021039074,巨人,ヤクルト,True,赤星 優志,2103689,p2103689,9,投,False,守備,0.0,0,0,0,0,0,0,0,1,0,0,0
2026-07-01,2021039074,巨人,ヤクルト,True,船迫 大雅,1450689,p1450689,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039074,巨人,ヤクルト,True,甲斐 拓也,1000176,p1000176,9,打,False,代打,0.0,1,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039074,巨人,ヤクルト,True,田中 瑛斗,1700027,p1700027,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039074,巨人,ヤクルト,True,門脇 誠,2107874,p2107874,9,三,False,守備,0.176,0,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039076,オリックス,日本ハム,False,山中 稜真,1750667,p1750667,1,右,True,,0.33,4,0,0,0,1,0,0,0,0,0,0
2026-07-01,2021039076,オリックス,日本ハム,False,太田 椋,1800098,p1800098,2,二,True,,0.272,2,0,0,0,1,0,0,0,0,0,0
2026-07-01,2021039076,オリックス,日本ハム,False,野口 智哉,1751068,p1751068,2,打二,False,代打,0.214,2,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039076,オリックス,日本ハム,False,宗 佑磨,1400196,p1400196,3,三,True,,0.238,3,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039076,オリックス,日本ハム,False,西川 龍馬,1500096,p1500096,4,左,True,,0.294,3,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039076,オリックス,日本ハム,False,紅林 弘太郎,1900088,p1900088,5,遊,True,,0.251,3,0,2,0,0,0,0,0,0,0,0
2026-07-01,2021039076,オリックス,日本ハム,False,森 友哉,1300100,p1300100,6,指,True,,0.256,3,0,0,0,1,0,0,0,0,0,0
2026-07-01,2021039076,オリックス,日本ハム,False,中川 圭太,1800104,p1800104,7,中,True,,0.261,3,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039076,オリックス,日本ハム,False,シーモア,2117200,p2117200,8,一,True,,0.164,3,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039076,オリックス,日本ハム,False,若月 健矢,1300109,p1300109,9,捕,True,,0.219,3,0,1,0,0,0,0,0,0,0,0
2026-07-01,2021039076,日本ハム,オリックス,True,水谷 瞬,1800110,p1800110,1,左,True,,0.255,3,1,1,0,1,1,0,0,0,0,0
2026-07-01,2021039076,日本ハム,オリックス,True,五十幡 亮汰,2000080,p2000080,1,中,False,守備,0.182,0,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039076,日本ハム,オリックス,True,水野 達稀,1851204,p1851204,2,遊,True,,0.305,4,0,2,0,0,0,0,0,0,0,0
2026-07-01,2021039076,日本ハム,オリックス,True,レイエス,1860140,p1860140,3,指,True,,0.327,2,0,1,0,0,0,0,0,0,0,0
2026-07-01,2021039076,日本ハム,オリックス,True,野村 佑希,1800091,p1800091,3,打指,False,代打,0.256,2,1,1,0,0,0,0,0,0,0,0
2026-07-01,2021039076,日本ハム,オリックス,True,万波 中正,1800093,p1800093,4,右,True,,0.242,4,1,2,2,0,0,0,0,0,0,1
2026-07-01,2021039076,日本ハム,オリックス,True,吉田 賢吾,2107900,p2107900,5,中左,True,,0.306,4,1,1,1,0,0,0,0,0,0,0
2026-07-01,2021039076,日本ハム,オリックス,True,カストロ,2108090,p2108090,6,三,True,,0.241,3,1,1,0,1,0,0,0,0,0,0
2026-07-01,2021039076,日本ハム,オリックス,True,山縣 秀,2114529,p2114529,6,三,False,守備,0.146,1,0,1,1,0,0,0,0,0,0,0
2026-07-01,2021039076,日本ハム,オリックス,True,田宮 裕涼,1800095,p1800095,7,捕,True,,0.291,4,0,1,1,1,0,0,0,0,0,0
2026-07-01,2021039076,日本ハム,オリックス,True,マルティネス,1800008,p1800008,8,一,True,,0.121,3,1,1,1,1,0,0,0,0,0,1
2026-07-01,2021039076,日本ハム,オリックス,True,細川 凌平,2000082,p2000082,8,一,False,守備,0.235,0,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039076,日本ハム,オリックス,True,奈良間 大己,1850932,p1850932,9,二,True,,0.256,3,0,0,0,2,0,0,0,0,0,0
2026-07-01,2021039077,ロッテ,楽天,False,藤原 恭大,1800050,p1800050,1,中右,True,,0.294,4,0,2,0,1,1,0,0,0,0,0
2026-07-01,2021039077,ロッテ,楽天,False,西川 史礁,1950286,p1950286,2,右左,True,,0.296,5,0,4,0,0,0,0,0,0,0,0
2026-07-01,2021039077,ロッテ,楽天,False,山口 航輝,1800053,p1800053,3,左,True,,0.27,2,1,0,0,0,1,1,0,0,0,0
2026-07-01,2021039077,ロッテ,楽天,False,愛斗,1500102,p1500102,3,走中,False,代走,0.222,1,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039077,ロッテ,楽天,False,佐藤 都志也,1900081,p1900081,4,捕,True,,0.256,3,2,2,2,0,1,0,0,0,0,1
2026-07-01,2021039077,ロッテ,楽天,False,ソト,1700020,p1700020,5,指,True,,0.25,4,1,1,0,0,0,0,0,0,0,0
2026-07-01,2021039077,ロッテ,楽天,False,安田 尚憲,1700092,p1700092,6,一,True,,0.245,4,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039077,ロッテ,楽天,False,池田 来翔,2103693,p2103693,6,一,False,守備,0.269,0,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039077,ロッテ,楽天,False,寺地 隆成,2102926,p2102926,7,三,True,,0.175,3,1,1,1,0,1,0,0,0,0,0
2026-07-01,2021039077,ロッテ,楽天,False,友杉 篤輝,2106798,p2106798,8,遊,True,,0.252,4,0,1,1,0,0,0,0,0,0,0
2026-07-01,2021039077,ロッテ,楽天,False,小川 龍成,2000089,p2000089,9,二,True,,0.273,4,0,0,0,2,0,0,0,0,0,0
2026-07-01,2021039077,楽天,ロッテ,True,佐藤 直樹,1900100,p1900100,1,右,True,,0.274,2,0,0,0,1,0,0,0,0,0,0
2026-07-01,2021039077,楽天,ロッテ,True,武藤 敦貴,1900115,p1900115,1,右,False,守備,0.118,2,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039077,楽天,ロッテ,True,辰己 涼介,1800117,p1800117,2,中,True,,0.282,2,0,1,0,0,1,1,0,0,0,0
2026-07-01,2021039077,楽天,ロッテ,True,浅村 栄斗,900056,p900056,3,一,True,,0.227,4,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039077,楽天,ロッテ,True,マッカスカー,2122300,p2122300,4,指,True,,0.265,4,0,2,0,0,0,0,0,0,0,0
2026-07-01,2021039077,楽天,ロッテ,True,村林 一輝,1600007,p1600007,5,遊,True,,0.282,4,0,1,0,1,0,0,0,0,0,0
2026-07-01,2021039077,楽天,ロッテ,True,黒川 史陽,1900113,p1900113,6,二,True,,0.263,4,0,1,0,1,0,0,0,0,0,0
2026-07-01,2021039077,楽天,ロッテ,True,平良 竜哉,2105283,p2105283,7,三,True,,0.25,4,0,1,0,1,0,0,0,0,0,0
2026-07-01,2021039077,楽天,ロッテ,True,堀内 謙伍,1600004,p1600004,8,捕,True,,0.25,4,0,1,0,1,0,0,0,0,0,0
2026-07-01,2021039077,楽天,ロッテ,True,中島 大輔,1950278,p1950278,9,左,True,,0.222,3,0,0,0,0,1,0,0,0,0,0
2026-07-01,2021039473,西武,ソフトバンク,False,桑原 将志,1100061,p1100061,1,左,True,,0.246,4,0,0,0,1,0,0,0,0,1,0
2026-07-01,2021039473,西武,ソフトバンク,False,仲田 慶介,1750481,p1750481,1,二,False,守備,0.1,0,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039473,西武,ソフトバンク,False,滝澤 夏央,2103618,p2103618,2,遊,True,,0.282,4,0,1,0,0,0,0,0,0,0,0
2026-07-01,2021039473,西武,ソフトバンク,False,カナリオ,2117028,p2117028,3,右,True,,0.254,3,0,0,0,1,0,0,0,0,0,0
2026-07-01,2021039473,西武,ソフトバンク,False,西川 愛也,1700122,p1700122,3,打中,False,代打,0.212,1,0,0,0,1,0,0,0,0,0,0
2026-07-01,2021039473,西武,ソフトバンク,False,ネビン,2101047,p2101047,4,指,True,,0.299,3,0,1,0,1,0,0,0,0,0,0
2026-07-01,2021039473,西武,ソフトバンク,False,石井 一成,1600134,p1600134,4,打指,False,代打,0.248,1,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039473,西武,ソフトバンク,False,長谷川 信哉,2000075,p2000075,5,一,True,,0.286,4,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039473,西武,ソフトバンク,False,外崎 修汰,1400184,p1400184,6,二,True,,0.179,2,0,0,0,0,1,0,0,0,0,0
2026-07-01,2021039473,西武,ソフトバンク,False,平沢 大河,1500117,p1500117,6,二左,False,守備,0.283,1,0,1,0,0,0,0,0,0,0,0
2026-07-01,2021039473,西武,ソフトバンク,False,古賀 悠斗,1750472,p1750472,7,捕,True,,0.298,2,0,1,0,0,1,0,0,0,0,0
2026-07-01,2021039473,西武,ソフトバンク,False,柘植 世那,1900065,p1900065,7,捕,False,守備,0.333,1,0,0,0,1,0,0,0,0,0,0
2026-07-01,2021039473,西武,ソフトバンク,False,渡部 聖弥,1950417,p1950417,8,三,True,,0.253,2,0,0,0,1,1,0,0,0,0,0
2026-07-01,2021039473,西武,ソフトバンク,False,岸 潤一郎,1900068,p1900068,9,中右,True,,0.202,3,0,0,0,1,0,0,0,0,0,0
2026-07-01,2021039473,ソフトバンク,西武,True,正木 智也,2103735,p2103735,1,一左,True,,0.291,4,2,2,1,0,1,0,0,0,0,1
2026-07-01,2021039473,ソフトバンク,西武,True,周東 佑京,1700135,p1700135,2,中,True,,0.272,4,1,1,0,1,1,0,0,0,0,0
2026-07-01,2021039473,ソフトバンク,西武,True,川村 友斗,1650813,p1650813,2,走中,False,代走,0.063,0,1,0,0,0,0,0,0,0,0,0
2026-07-01,2021039473,ソフトバンク,西武,True,近藤 健介,1100097,p1100097,3,左,True,,0.302,3,2,2,3,0,1,0,0,0,0,1
2026-07-01,2021039473,ソフトバンク,西武,True,廣瀨 隆太,1850172,p1850172,3,一,False,守備,0.268,0,1,0,0,0,1,0,0,0,0,0
2026-07-01,2021039473,ソフトバンク,西武,True,栗原 陵矢,1400127,p1400127,4,三,True,,0.267,3,2,1,2,1,2,0,0,0,0,1
2026-07-01,2021039473,ソフトバンク,西武,True,野村 勇,2104035,p2104035,4,三,False,守備,0.228,0,0,0,0,0,0,0,0,0,0,0
2026-07-01,2021039473,ソフトバンク,西武,True,牧原 大成,1000175,p1000175,5,二,True,,0.292,4,1,2,0,1,0,0,0,0,0,0
2026-07-01,2021039473,ソフトバンク,西武,True,川瀬 晃,1500143,p1500143,5,二,False,守備,0.208,0,0,0,1,0,1,0,0,0,0,0
2026-07-01,2021039473,ソフトバンク,西武,True,柳町 達,1900104,p1900104,6,右,True,,0.235,4,0,2,3,1,1,0,0,0,0,0
2026-07-01,2021039473,ソフトバンク,西武,True,柳田 悠岐,1000128,p1000128,7,指,True,,0.246,5,1,1,1,1,0,0,0,0,0,1
2026-07-01,2021039473,ソフトバンク,西武,True,海野 隆司,1900101,p1900101,8,捕,True,,0.186,3,0,0,0,2,0,0,0,0,0,0
2026-07-01,2021039473,ソフトバンク,西武,True,渡邉 陸,1800113,p1800113,8,打捕,False,代打,0.118,1,0,0,0,1,0,0,0,0,0,0
2026-07-01,2021039473,ソフトバンク,西武,True,庄子 雄大,1950149,p1950149,9,遊,True,,0.255,4,0,0,0,1,0,0,0,0,0,0
2026-07-02,2021039078,広島,DeNA,False,名原 典彦,1850405,p1850405,1,右左右,True,,0.296,5,0,0,1,2,0,0,0,0,0,0
2026-07-02,2021039078,広島,DeNA,False,大盛 穂,1800079,p1800079,2,中,True,,0.24,6,1,2,1,1,0,0,0,0,0,0
2026-07-02,2021039078,広島,DeNA,False,菊池 涼介,1100082,p1100082,3,二,True,,0.244,6,0,2,0,2,0,0,0,0,0,0
2026-07-02,2021039078,広島,DeNA,False,坂倉 将吾,1600124,p1600124,4,三一,True,,0.269,6,0,1,1,0,0,0,0,0,0,0
2026-07-02,2021039078,広島,DeNA,False,小園 海斗,1800072,p1800072,5,遊三,True,,0.241,6,0,2,0,2,0,0,0,0,0,0
2026-07-02,2021039078,広島,DeNA,False,佐藤 啓介,2112143,p2112143,6,一,True,,0.214,4,0,1,0,1,0,0,0,0,0,0
2026-07-02,2021039078,広島,DeNA,False,持丸 泰輝,1900058,p1900058,6,捕,False,守備,0.212,1,0,1,0,0,0,0,1,0,0,0
2026-07-02,2021039078,広島,DeNA,False,佐々木 泰,2050203,p2050203,7,左,True,,0.22,3,0,2,0,0,1,0,0,0,0,0
2026-07-02,2021039078,広島,DeNA,False,中村 奨成,1700068,p1700068,7,走,False,代走,0.181,0,1,0,0,0,0,0,0,0,0,0
2026-07-02,2021039078,広島,DeNA,False,森浦 大輔,2000061,p2000061,7,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039078,広島,DeNA,False,前川 誠太,1950955,p1950955,7,打,False,代打,0.1,1,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039078,広島,DeNA,False,ハーン,1960397,p1960397,7,投,False,守備,,0,0,0,0,0,0,0,0,0,1,0
2026-07-02,2021039078,広島,DeNA,False,遠藤 淳志,1700072,p1700072,7,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039078,広島,DeNA,False,二俣 翔一,2000066,p2000066,7,打左,False,代打,0.217,1,0,1,0,0,0,0,0,0,0,0
2026-07-02,2021039078,広島,DeNA,False,石原 貴規,1900056,p1900056,8,捕,True,,0.282,3,0,1,0,1,0,0,0,0,0,0
2026-07-02,2021039078,広島,DeNA,False,ファビアン,2114882,p2114882,8,打,False,代打,0.194,0,0,0,0,0,1,0,0,0,0,0
2026-07-02,2021039078,広島,DeNA,False,矢野 雅哉,2000065,p2000065,8,走遊,False,代走,0.159,1,1,0,0,0,1,0,0,1,0,0
2026-07-02,2021039078,広島,DeNA,False,森下 暢仁,1900052,p1900052,9,投,True,,0.2,1,0,0,0,0,0,0,1,0,0,0
2026-07-02,2021039078,広島,DeNA,False,モンテロ,1961927,p1961927,9,打,False,代打,0.222,1,0,0,0,1,0,0,0,0,0,0
2026-07-02,2021039078,広島,DeNA,False,辻 大雅,2106037,p2106037,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039078,広島,DeNA,False,島内 颯太郎,1800073,p1800073,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039078,広島,DeNA,False,野間 峻祥,1400173,p1400173,9,打右,False,代打,0.225,1,0,0,0,0,1,0,0,0,0,0
2026-07-02,2021039078,広島,DeNA,False,髙 太一,1950429,p1950429,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039078,DeNA,広島,True,勝又 温史,1800046,p1800046,1,左,True,,0.313,5,0,1,0,0,0,0,0,0,0,0
2026-07-02,2021039078,DeNA,広島,True,山﨑 康晃,1400109,p1400109,1,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039078,DeNA,広島,True,宮城 滝太,1800049,p1800049,1,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039078,DeNA,広島,True,マルセリーノ,2105891,p2105891,1,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039078,DeNA,広島,True,宮下 朝陽,2100014,p2100014,1,打,False,代打,0.203,1,0,0,0,1,0,0,0,0,0,0
2026-07-02,2021039078,DeNA,広島,True,伊勢 大夢,1900032,p1900032,1,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039078,DeNA,広島,True,岩田 将貴,2000059,p2000059,1,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039078,DeNA,広島,True,戸柱 恭孝,1500064,p1500064,1,打,False,代打,0.189,1,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039078,DeNA,広島,True,牧 秀悟,2000035,p2000035,2,二,True,,0.303,3,2,2,2,0,2,0,0,0,0,2
2026-07-02,2021039078,DeNA,広島,True,三森 大貴,1600167,p1600167,2,走二,False,代走,0.259,1,0,0,0,1,0,0,0,0,0,0
2026-07-02,2021039078,DeNA,広島,True,エンカーナシオン,2108195,p2108195,3,右,True,,0.25,4,0,1,0,0,0,0,0,0,0,0
2026-07-02,2021039078,DeNA,広島,True,蝦名 達夫,1900035,p1900035,3,走右,False,代走,0.239,1,0,0,0,0,1,0,0,0,0,0
2026-07-02,2021039078,DeNA,広島,True,宮﨑 敏郎,1200053,p1200053,4,三,True,,0.257,4,0,0,0,2,0,0,0,0,0,0
2026-07-02,2021039078,DeNA,広島,True,神里 和毅,1700059,p1700059,4,左,False,守備,0.133,2,0,0,0,1,0,0,0,0,0,0
2026-07-02,2021039078,DeNA,広島,True,筒香 嘉智,1000002,p1000002,5,一,True,,0.226,5,1,2,0,1,1,0,0,0,1,0
2026-07-02,2021039078,DeNA,広島,True,松尾 汐恩,2100277,p2100277,6,捕,True,,0.263,6,0,2,0,1,0,0,0,0,0,0
2026-07-02,2021039078,DeNA,広島,True,梶原 昂希,2103703,p2103703,7,中,True,,0.2,4,0,1,1,1,1,0,1,0,0,0
2026-07-02,2021039078,DeNA,広島,True,石上 泰輝,2112189,p2112189,8,遊,True,,0.188,3,0,2,0,0,2,0,1,0,0,0
2026-07-02,2021039078,DeNA,広島,True,平良 拳太郎,1300031,p1300031,9,投,True,,0.0,0,0,0,0,0,1,0,1,0,0,0
2026-07-02,2021039078,DeNA,広島,True,ルイーズ,1860235,p1860235,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039078,DeNA,広島,True,佐野 恵太,1600089,p1600089,9,打,False,代打,0.249,0,0,0,0,0,1,0,0,0,0,0
2026-07-02,2021039078,DeNA,広島,True,中川 虎大,1700067,p1700067,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039078,DeNA,広島,True,レイノルズ,2117433,p2117433,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039078,DeNA,広島,True,度会 隆輝,1850873,p1850873,9,打,False,代打,0.278,1,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039078,DeNA,広島,True,柴田 竜拓,1500063,p1500063,9,三,False,守備,0.111,1,0,0,0,1,0,0,1,0,0,0
2026-07-02,2021039079,中日,阪神,False,岡林 勇希,1900041,p1900041,1,中,True,,0.302,5,0,2,1,0,1,0,0,0,0,0
2026-07-02,2021039079,中日,阪神,False,福永 裕基,2103780,p2103780,2,二,True,,0.235,4,0,0,0,1,0,1,0,0,0,0
2026-07-02,2021039079,中日,阪神,False,吉田 聖弥,2105295,p2105295,2,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039079,中日,阪神,False,山本 泰寛,1500050,p1500050,2,三,False,守備,0.19,0,0,0,0,0,1,0,0,0,0,0
2026-07-02,2021039079,中日,阪神,False,村松 開人,1750223,p1750223,3,遊,True,,0.255,5,0,1,0,2,0,0,0,0,0,0
2026-07-02,2021039079,中日,阪神,False,阿部 寿樹,1500078,p1500078,3,打,False,代打,0.284,1,0,1,1,0,0,0,0,0,0,0
2026-07-02,2021039079,中日,阪神,False,土田 龍空,2000044,p2000044,3,走遊,False,代走,0.143,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039079,中日,阪神,False,細川 成也,1600085,p1600085,4,左,True,,0.223,6,0,2,0,2,0,0,0,0,0,0
2026-07-02,2021039079,中日,阪神,False,松山 晋也,2107869,p2107869,4,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039079,中日,阪神,False,サノー,1561854,p1561854,5,一,True,,0.216,3,0,1,0,0,2,0,0,0,0,0
2026-07-02,2021039079,中日,阪神,False,尾田 剛樹,2107645,p2107645,5,走,False,代走,0.167,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039079,中日,阪神,False,齋藤 綱記,1400199,p1400199,5,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039079,中日,阪神,False,藤嶋 健人,1600110,p1600110,5,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039079,中日,阪神,False,板山 祐太郎,1500091,p1500091,5,左,False,守備,0.261,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039079,中日,阪神,False,石伊 雄太,2105102,p2105102,6,捕,True,,0.27,5,1,1,0,2,0,0,0,0,0,0
2026-07-02,2021039079,中日,阪神,False,石川 昂弥,1900037,p1900037,7,三一,True,,0.287,5,0,2,0,3,0,0,0,0,0,0
2026-07-02,2021039079,中日,阪神,False,鵜飼 航丞,2103845,p2103845,8,右,True,,0.262,5,2,2,1,1,0,0,0,0,0,0
2026-07-02,2021039079,中日,阪神,False,柳 裕也,1600106,p1600106,9,投,True,,0.083,2,0,0,0,0,0,0,1,0,0,0
2026-07-02,2021039079,中日,阪神,False,橋本 侑樹,1900038,p1900038,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039079,中日,阪神,False,田中 幹也,1750701,p1750701,9,打二,False,代打,0.235,1,0,0,0,0,0,0,1,0,0,0
2026-07-02,2021039079,阪神,中日,True,髙寺 望夢,2000057,p2000057,1,中,True,,0.233,5,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039079,阪神,中日,True,中野 拓夢,2000056,p2000056,2,二,True,,0.303,5,1,4,0,1,0,0,0,0,0,0
2026-07-02,2021039079,阪神,中日,True,森下 翔太,1850183,p1850183,3,右,True,,0.306,4,1,2,2,0,1,0,0,0,0,1
2026-07-02,2021039079,阪神,中日,True,佐藤 輝明,2000051,p2000051,4,三,True,,0.344,4,0,0,0,2,1,0,0,0,0,0
2026-07-02,2021039079,阪神,中日,True,大山 悠輔,1600113,p1600113,5,一,True,,0.266,4,0,1,0,0,1,0,0,0,0,0
2026-07-02,2021039079,阪神,中日,True,濱田 太貴,1800036,p1800036,6,左,True,,0.158,5,0,0,0,2,0,0,0,0,0,0
2026-07-02,2021039079,阪神,中日,True,坂本 誠志郎,1500087,p1500087,7,捕,True,,0.195,4,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039079,阪神,中日,True,木浪 聖也,1800067,p1800067,7,打,False,代打,0.252,1,0,1,0,0,0,0,0,0,0,0
2026-07-02,2021039079,阪神,中日,True,植田 海,1400172,p1400172,7,走,False,代走,,0,0,0,0,0,0,0,0,1,0,0
2026-07-02,2021039079,阪神,中日,True,熊谷 敬宥,1700079,p1700079,8,遊,True,,0.236,5,0,1,0,2,0,0,0,0,0,0
2026-07-02,2021039079,阪神,中日,True,下村 海翔,2110265,p2110265,9,投,True,,0.0,1,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039079,阪神,中日,True,福島 圭音,2110225,p2110225,9,打,False,代打,0.241,1,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039079,阪神,中日,True,木下 里都,2112444,p2112444,9,投,False,守備,0.0,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039079,阪神,中日,True,前川 右京,1950996,p1950996,9,打,False,代打,0.234,1,0,1,0,0,0,0,0,0,0,0
2026-07-02,2021039079,阪神,中日,True,小野寺 暖,1900050,p1900050,9,走,False,代走,0.125,0,0,0,0,0,0,0,0,0,0,0
